,M,S1,S2,f,N,C,Merr,S1err,S2err,ferr,Nerr,Cerr
750.0,496.9934407821097,5.529999999999992,12.929999999999993,0.5599999999999999,876.3002148309606,10.733491296346154,0.28672200856124164,0.15505309987497906,0.38677579027020936,0.026310176278480146,30.457309818623912,7.860831191237706
762.5,496.8823904317732,5.330064201194805,12.774947726118459,0.5600000016492002,1067.4045995590686,24.549820481554963,0.24955596021104043,0.10028791392697434,0.39036106250494385,0.03997749382548382,34.07770339039223,10.872637543999918
775.0,497.42443875110257,5.529999999961653,12.430491692460123,0.5702748034039836,1123.5642921634148,36.32919570517667,0.2464652761726427,0.182686845642277,0.27049430131273766,0.020077316175772963,34.93584178609899,11.54151118973995
787.5,497.133404228523,5.4376896970823045,12.92999999940182,0.5600007814477107,1347.0114467433625,30.971192435769844,0.2268754773944579,0.13886999937505262,0.44049867726168035,0.026858387864768574,37.929146872786646,11.062274655693816
800.0,497.0394546076708,5.529999999638946,12.4916046729935,0.5600000000004486,1579.5545898667663,47.18062570968507,0.21369373601450548,0.04440995099405143,0.43407252756476655,0.008609167168386334,41.83539941682034,14.750951898273136
812.5,497.200484003923,5.52999999994771,12.430000101507762,0.5600000000001708,1761.0463312604686,34.91607926392837,0.19885432783715373,0.1246703620238585,0.4483025532655054,0.02901355416617163,42.94298717692766,10.85356194087894
825.0,497.04859373889497,5.5299999999956055,12.929999994062936,0.5600000000000103,1848.006366363586,46.93852475159544,0.19813646354057823,0.15190556420597368,0.3370320107205913,0.007405159797042038,44.640879915780374,13.836978911426154
837.5,496.88784549047193,5.529999999985656,12.929999999857316,0.5600000000000007,1863.3349755353745,41.69261687101844,0.1996245419935292,0.12311574374150647,0.4982337817764515,0.030932146686089568,45.46819234574059,15.655777132424497
850.0,497.4260468609151,5.5299999992036595,12.929999965551355,0.5600000000008032,1895.8302128916139,19.468750697752334,0.20051092051073738,0.02485425411494724,0.31503873744741906,0.002614054857869863,44.712617606140725,11.04706235836972
862.5,497.42823827221474,5.529999999900317,12.929999897875009,0.5600000000001722,1575.9117755765383,30.07754137912766,0.2204854126501914,0.02294511840116975,0.42213386687901444,0.00436881239678244,41.068692591544846,11.853029405962168
875.0,497.4563479584216,5.529999999469359,12.929999995435612,0.5600000000005337,1377.7394500639584,12.395004513578334,0.2320359801662164,0.031646514539096504,0.2515945922371845,0.005767665033819536,37.774589361422386,7.825437915920442
887.5,497.6389439095204,5.529999999973789,12.929999316319403,0.5600000000009496,1126.3742857369807,38.62565957049446,0.26030048881779067,0.042356255642797436,0.3780439615097997,0.006993369654069381,35.176503246303696,12.226558995490413
900.0,497.8647999075657,5.52999999991922,12.929999480578324,0.5600000000005813,926.301691607273,52.66718840560014,0.29546333325706087,0.03617688237168659,0.365395392228983,0.00636299587309852,32.45617939580393,13.405226758075816
912.5,497.948338704901,5.486703332080911,12.929999999999286,0.5600000000000325,766.0656204391825,19.87706625884622,0.305354136376252,0.10824680345723126,0.3121337664963635,0.025320846392103857,29.12952761836283,10.106738739815658
925.0,497.3271791463777,5.529999999297329,12.929999713091828,0.5600000000026328,612.0135874544741,25.97442317428078,0.3535688502740868,0.1463950580780633,0.3614055730257357,0.025137845396464686,26.179571924409004,9.962388945740418
935.0,497.5059757413019,5.529999995621142,12.929992990087866,0.5600000000009755,478.72189325343095,17.264203100764263,0.3972628247917953,0.17674083953698227,0.3972782009472935,0.025649116540061856,23.016832097455534,8.261185245123537
945.0,497.4219561052569,5.529999603593784,12.929984270915279,0.5600000003965591,382.91606417181214,24.167607951821267,0.4579343665934914,0.15746872415905067,0.4174205749341251,0.027338264773327514,20.980933923872556,9.021589439349388
950.0,498.155797753119,5.529999999975762,12.929993507047227,0.5600000000019805,367.2997429482017,24.69599652686505,0.4658325799981924,0.17261804889651033,0.4199187300675229,0.026445397384894098,20.583193917658747,9.001408410368505
962.5,495.9608082468479,5.529999998344494,12.929996996917481,0.5600000000004551,284.86187555192276,14.194818814854958,0.5483933633438767,0.15457436460564233,0.40990947402823075,0.008588666583318083,18.049730356722847,7.420320825582138
975.0,498.90436723836456,5.529999999998958,12.92999999999752,0.560000000000001,241.8031537914256,14.228475789341166,0.5981804621287949,0.14964534098776427,0.43680519281729424,0.026274896642894396,16.82074731949588,7.441707904610128
987.5,498.64252619736,5.529999998855806,12.929999751926772,0.5600000000010731,181.45536421964593,22.4816596033206,0.7303419871752226,0.14682761258063426,0.49740479826345574,0.026892745541629293,14.96527848008077,8.06147794844475
1000.0,497.49673255122497,5.529996226301046,12.929999471386962,0.5600000000737543,154.28341736027363,22.66465456135358,0.826574628546382,0.15189309309306376,0.41737106483893616,0.025214934030257263,14.426290315061593,8.744068410295402
