,M,Sigma,Nsig,Nbkg,Merr,Serr,Nsig_err,Nbkg_err
640,498.0882464701979,6.22290307192225,95.82367068937114,5.145372695154915,0.6657947386178478,0.533431729655276,10.008670212799387,3.083512737830862
680,497.7112665223943,5.7622564143595305,74.02531379181454,5.94341791180486,0.7508794027712042,0.7015143120034244,8.965136499489155,3.506315541957406
720,498.57607310253064,5.477407937481436,50.58748895232501,1.4093882684858006,0.7750941026886551,0.5498696970684085,7.152862830595019,1.4097535798842653
760,498.71204626526657,7.0325030101743815,71.35499596754858,5.61795663443998,0.9197727980163677,0.8957292304731443,8.980652226428525,3.8643542436522242
800,498.59197299617887,4.6217117181042955,107.13748388644362,12.872755981025886,0.4806439911094458,0.4360365191022417,10.708261291064723,4.5166322353386565
840,498.0750026475657,6.743726892017936,94.81778367083638,9.184015478528874,0.7437713886419886,0.642240826910724,10.186248069418703,4.256575367545589
860,500.6170584610745,5.814369904928842,28.559142483813858,6.439810310263971,1.1621252211921842,0.9190098248718486,5.587053106265172,3.0147557880411675
880,497.7784769150013,3.9737535805458224,14.03984718308382,3.9625578795799976,1.1480338321687213,0.8463000713189732,3.913581085432382,2.2884353170796734
920,497.30384573947134,5.750639249405455,18.576867829761532,12.429469453182573,1.6238828684826672,1.3820610945973888,4.945399622161006,4.279012475886358
950,497.7624623662071,5.1507243531469955,11.374584239975949,20.60114945234659,2.055570547648614,1.4576090067478575,4.230492933310348,5.209302994615529
960,498.55181320875914,4.110788524594806,8.985725524623955,5.008645443495219,1.4871369014203708,1.0301018171366678,3.1958318092384363,2.4971524369824527
