ksptot,ksth,ksphi,ksminv,emeas,ksalign,total_num,total_soft_num
414.73245,1.2594942,5.5233836,497.81567,650.0,0.9999389,20000,3373
422.51053,1.1425731,2.5308216,494.86,650.0,0.9999975,20000,3373
414.41278,1.3055108,4.791872,493.82852,650.0,0.9993574,20000,3373
423.10553,1.415009,1.0857881,501.55234,650.0,0.99993765,20000,3373
383.02478,1.9448899,2.389357,485.44376,650.0,0.99970716,20000,3373
411.91736,0.95887834,1.0188987,497.45996,650.0,0.98255193,20000,3373
427.71738,1.5831002,5.7022605,503.90848,650.0,0.9999653,20000,3373
401.7916,1.1129409,4.7633047,485.01984,650.0,0.9999839,20000,3373
425.25043,1.3947308,3.696043,505.18274,650.0,0.9999834,20000,3373
447.22504,1.3479382,5.4884534,531.78937,650.0,0.9994078,20000,3373
430.63525,1.6549935,1.8134018,500.96722,650.0,0.990866,20000,3373
397.1788,1.9165854,2.7409267,499.64767,650.0,0.9999873,20000,3373
413.50012,1.5622303,3.3695133,493.86523,650.0,0.9993597,20000,3373
380.2521,1.0609784,0.4621155,446.13287,650.0,0.9793605,20000,3373
421.05746,1.6772052,4.5159883,497.16473,650.0,0.9996378,20000,3373
412.8474,0.62611586,1.0235927,510.04877,650.0,0.8611166,20000,3373
399.87357,2.2285762,1.3068099,505.24377,650.0,0.9995493,20000,3373
418.83862,1.7172093,1.575356,500.25546,650.0,0.9995406,20000,3373
428.8397,1.6075492,3.9502747,504.0649,650.0,0.9999884,20000,3373
405.71317,2.1093233,1.7444175,496.08786,650.0,0.999868,20000,3373
420.3773,1.3773594,4.90341,497.4588,650.0,0.9993745,20000,3373
410.46747,1.5985831,3.4898765,489.7668,650.0,0.99945784,20000,3373
392.50443,1.2110361,4.188534,452.88052,650.0,0.96913135,20000,3373
419.25092,1.3132164,5.605394,496.09274,650.0,0.99997294,20000,3373
422.08353,2.3308752,1.51208,501.48926,650.0,0.9998149,20000,3373
391.5442,2.1976378,2.3767948,498.37845,650.0,0.9997751,20000,3373
411.9375,1.4753379,4.377105,493.47067,650.0,0.99999964,20000,3373
422.72067,1.1441094,0.76359373,499.30185,650.0,0.99976987,20000,3373
432.28107,2.0602007,4.716748,507.5252,650.0,0.9999015,20000,3373
426.44116,1.395256,3.8191857,504.78085,650.0,0.9999935,20000,3373
408.98703,1.8528056,1.4982533,494.70972,650.0,0.9995541,20000,3373
412.91376,1.3604331,1.8916665,492.77533,650.0,0.99999124,20000,3373
406.5168,1.7492442,1.2355273,493.3805,650.0,0.9999791,20000,3373
414.90778,1.3661664,4.58451,500.67258,650.0,0.9997709,20000,3373
427.1326,1.8150508,6.107852,499.60898,650.0,0.99993414,20000,3373
419.10208,1.7082072,4.5773697,498.30298,650.0,0.99996614,20000,3373
418.039,1.8427203,5.0708838,495.7652,650.0,0.99997985,20000,3373
429.95404,0.831732,1.1538188,507.94983,650.0,0.99836594,20000,3373
425.85815,1.803835,6.0747046,502.42368,650.0,0.99967414,20000,3373
394.426,2.0623584,3.4528515,509.8838,650.0,0.99771845,20000,3373
415.2499,1.48046,0.8682947,495.6114,650.0,0.9986114,20000,3373
417.82718,2.2272115,1.9316516,492.10806,650.0,0.9997103,20000,3373
393.54514,1.7777978,3.09971,490.45874,650.0,0.96841204,20000,3373
412.9354,1.6701864,1.3735021,490.68317,650.0,0.9999334,20000,3373
442.7791,1.8753146,3.839501,512.11395,650.0,0.9999975,20000,3373
387.43414,1.0568517,1.2328525,492.75522,650.0,0.9980038,20000,3373
413.53973,1.3414868,0.91041493,497.81915,650.0,0.9989891,20000,3373
434.25107,1.171268,1.0675247,501.9231,650.0,0.99958247,20000,3373
417.23837,1.8199003,4.305152,491.79782,650.0,0.9999439,20000,3373
422.0173,2.502901,4.1869802,500.45874,650.0,0.9998422,20000,3373
427.2794,1.5007387,0.17158465,495.5828,650.0,0.99998546,20000,3373
426.38983,1.6296153,2.861874,505.57816,650.0,0.9999878,20000,3373
406.52737,1.1687956,1.3141236,491.86288,650.0,0.99975365,20000,3373
409.00195,2.1215506,4.1462555,492.4338,650.0,0.99995214,20000,3373
420.52237,1.6924517,1.9396158,492.38184,650.0,0.9999831,20000,3373
434.8335,1.9480892,4.0127234,509.3413,650.0,0.99990886,20000,3373
419.41595,1.9966084,6.029517,499.04504,650.0,0.9998003,20000,3373
448.95642,1.8826324,3.345398,517.27057,650.0,0.9999706,20000,3373
436.06635,1.1148943,5.0256124,504.30798,650.0,0.9999927,20000,3373
426.1783,2.1505992,2.7570076,507.19025,650.0,0.99996954,20000,3373
413.1676,1.763203,0.89223677,494.0888,650.0,0.9999916,20000,3373
380.51926,0.9152698,4.500923,462.47845,650.0,0.9935506,20000,3373
436.4408,1.0165,2.3437738,508.1554,650.0,0.99998707,20000,3373
379.84305,1.2375437,2.6230378,455.3936,650.0,0.9945506,20000,3373
417.965,2.2085137,2.73995,495.9837,650.0,0.99992603,20000,3373
442.45645,2.152579,5.9515142,483.94662,650.0,0.999316,20000,3373
410.13715,1.8803064,6.185521,490.98715,650.0,0.99975663,20000,3373
422.03885,1.6262022,4.502721,497.61218,650.0,0.9999827,20000,3373
428.908,1.6649926,2.3111677,500.8024,650.0,0.9999853,20000,3373
419.04868,1.5176857,2.0409794,497.40854,650.0,0.9999795,20000,3373
406.1849,1.8467247,6.046454,488.37094,650.0,0.9999507,20000,3373
427.53088,1.3580577,2.3972793,498.9747,650.0,0.9984584,20000,3373
433.41714,1.9713836,3.479901,497.72623,650.0,0.9999964,20000,3373
412.94562,1.9327497,0.80393434,496.5596,650.0,0.9999375,20000,3373
415.5201,1.5002927,1.0115907,496.98804,650.0,0.9999736,20000,3373
408.7104,1.2402748,5.972952,492.5061,650.0,0.99995613,20000,3373
427.8341,1.8537676,4.023453,493.71796,650.0,0.9975606,20000,3373
381.66812,1.2058047,5.387178,475.64224,650.0,0.9998202,20000,3373
424.52893,1.2395716,5.909229,503.28256,650.0,0.99980354,20000,3373
432.78555,0.98257107,5.581714,501.98575,650.0,0.9997083,20000,3373
421.19254,1.6192585,3.388044,487.24658,650.0,0.9998891,20000,3373
418.6964,1.7680058,3.4164076,496.301,650.0,0.9980876,20000,3373
422.26102,1.6633868,5.875942,500.56674,650.0,0.9999865,20000,3373
409.7811,1.826993,1.4072814,492.6212,650.0,0.9999628,20000,3373
433.782,0.6759724,0.20341346,507.84073,650.0,0.9972381,20000,3373
402.98752,1.8168308,0.45809752,495.21127,650.0,0.99782866,20000,3373
423.60263,1.6894644,4.1034985,502.89923,650.0,0.98999006,20000,3373
435.55634,2.1288145,2.7551568,506.48325,650.0,0.99974495,20000,3373
424.33636,0.9919448,2.2706633,502.68158,650.0,0.9999899,20000,3373
403.30975,1.5795287,0.5349912,491.02295,650.0,1.0,20000,3373
424.8128,1.4917036,0.36737916,496.4092,650.0,0.99995327,20000,3373
401.90256,1.5382199,0.2647647,486.6145,650.0,0.9993162,20000,3373
406.7776,1.2353723,0.93934476,488.16165,650.0,0.99988717,20000,3373
416.22635,1.0448581,1.5103868,500.82886,650.0,0.9999557,20000,3373
427.2396,1.905939,4.2601457,502.36694,650.0,0.98345315,20000,3373
395.26675,1.7497368,0.012434542,487.83762,650.0,0.99883556,20000,3373
402.0503,1.7733153,0.9267536,496.64395,650.0,0.9999999,20000,3373
434.24814,1.3359649,2.2372792,511.71042,650.0,0.99710333,20000,3373
420.3726,1.1985257,2.5180407,499.3699,650.0,0.9999607,20000,3373
402.01016,2.3165383,1.3258492,488.97137,650.0,0.9993867,20000,3373
446.90466,1.573453,0.764596,515.5917,650.0,0.9999699,20000,3373
390.58,2.3521092,0.57170755,487.27402,650.0,0.99490595,20000,3373
431.43774,2.3611069,0.77984583,513.422,650.0,0.9992822,20000,3373
417.3652,1.2070581,4.9560885,497.40796,650.0,0.9994377,20000,3373
417.18976,1.938873,0.86170137,500.50912,650.0,0.99957514,20000,3373
395.27756,1.2797805,4.1440234,486.96878,650.0,0.9992854,20000,3373
424.7217,1.6695864,1.164521,504.37405,650.0,0.9997954,20000,3373
432.92242,1.3468983,2.6738408,503.8934,650.0,0.99999523,20000,3373
423.69534,1.2144619,6.22604,502.18134,650.0,0.9998795,20000,3373
416.40515,1.2259861,2.2333243,494.92383,650.0,0.99984354,20000,3373
384.7276,1.0994016,3.119723,481.22696,650.0,0.99936426,20000,3373
415.8248,1.2551107,4.243296,492.29593,650.0,0.9999467,20000,3373
405.9721,1.4586053,1.9626135,499.5518,650.0,0.99983466,20000,3373
416.15637,1.0929466,3.4482982,491.33194,650.0,0.99992615,20000,3373
429.08936,1.4713999,2.8996232,504.9413,650.0,0.9999963,20000,3373
405.59747,1.2712626,5.341075,494.96783,650.0,0.9999986,20000,3373
434.55945,1.6672593,1.8229104,500.2114,650.0,0.9965306,20000,3373
408.8474,1.675773,2.2117038,489.67465,650.0,0.99962765,20000,3373
409.56946,1.410129,5.095865,430.03607,650.0,0.8403051,20000,3373
412.17297,1.7511512,2.5885692,493.1114,650.0,0.99999994,20000,3373
410.90906,1.4204222,4.8134055,494.72784,650.0,0.99976695,20000,3373
417.41412,1.2808217,1.9125421,497.21313,650.0,0.99997467,20000,3373
407.93323,1.2100399,3.9485419,496.40814,650.0,0.9992889,20000,3373
423.21854,1.5726327,5.647873,502.96735,650.0,0.999983,20000,3373
417.5763,1.3388393,1.025808,498.02792,650.0,0.9999988,20000,3373
408.99127,1.1196965,2.4229834,447.18933,650.0,0.8990968,20000,3373
406.52966,1.334789,1.8348191,491.83716,650.0,0.9997502,20000,3373
404.34543,1.0926359,3.9212418,492.07742,650.0,0.99980754,20000,3373
410.47678,2.0450473,1.9352355,496.32703,650.0,0.9998632,20000,3373
396.24005,1.4366679,4.1357155,490.60947,650.0,0.99988496,20000,3373
409.12967,1.1072481,2.8789744,483.09598,650.0,0.9991442,20000,3373
381.92703,1.1965048,3.5303051,434.67764,650.0,0.9837842,20000,3373
396.90372,2.0998611,0.7816918,498.5427,650.0,0.9999898,20000,3373
406.66382,1.190426,2.339985,493.87704,650.0,0.99934787,20000,3373
411.33362,1.605701,1.0126863,492.1906,650.0,0.9965057,20000,3373
418.18774,1.9316121,0.54984623,501.7368,650.0,0.9993998,20000,3373
420.5873,0.6498933,0.61915696,489.21085,650.0,0.9955742,20000,3373
422.7812,1.962199,5.7615423,509.24344,650.0,0.99974895,20000,3373
407.94217,2.10016,3.9704406,490.04446,650.0,0.9999962,20000,3373
432.66464,1.9012322,0.851451,492.76572,650.0,0.99688005,20000,3373
393.9519,1.4677196,5.6743402,478.08334,650.0,0.9999962,20000,3373
413.34134,2.366295,2.155006,483.0556,650.0,0.9985417,20000,3373
420.30457,2.2593806,3.787498,496.0354,650.0,0.99528927,20000,3373
422.68634,1.0323191,6.2442904,501.14,650.0,0.9999837,20000,3373
447.04254,1.0185819,1.0797242,517.1974,650.0,0.9997222,20000,3373
403.50867,0.91759336,5.8617854,489.71628,650.0,0.9999767,20000,3373
410.48648,1.8062838,2.304601,494.2734,650.0,0.9904012,20000,3373
421.35504,1.6187457,2.7370715,497.9213,650.0,0.9999382,20000,3373
417.301,1.239812,1.4080188,498.47653,650.0,0.99999994,20000,3373
410.9645,1.1822002,1.0202634,493.5673,650.0,0.9999705,20000,3373
415.70724,1.694481,5.0735564,484.27338,650.0,0.99934995,20000,3373
440.47034,1.8570616,4.2930827,505.22635,650.0,0.999762,20000,3373
399.49442,1.2881248,2.564571,493.53262,650.0,0.9959856,20000,3373
413.84335,1.5616553,2.625248,498.506,650.0,0.9999729,20000,3373
425.86652,1.9553095,4.1669536,501.31363,650.0,0.9998554,20000,3373
403.00314,2.2317796,4.320795,488.57938,650.0,0.99981225,20000,3373
439.55777,1.8395759,4.692467,521.98724,650.0,0.999985,20000,3373
419.31506,1.2563936,3.0053306,497.1892,650.0,0.9999797,20000,3373
408.92065,2.3703327,2.4114647,490.10358,650.0,0.9999809,20000,3373
416.04865,1.4991127,1.3721788,497.0697,650.0,0.99990094,20000,3373
415.04,1.5726358,4.500629,493.6315,650.0,0.9996715,20000,3373
440.24106,1.5566925,3.2138383,511.35547,650.0,0.9986371,20000,3373
421.77014,1.425591,5.684376,497.71976,650.0,0.99999017,20000,3373
412.02444,1.403881,5.0763917,485.87024,650.0,0.9996978,20000,3373
418.60913,1.3680584,2.6850314,496.83408,650.0,0.9999975,20000,3373
457.31885,2.558617,5.7237844,524.80707,650.0,0.9968049,20000,3373
437.54135,2.2428138,5.7673736,511.22882,650.0,0.9960677,20000,3373
413.91425,2.2186067,1.978158,492.51877,650.0,0.99897677,20000,3373
431.27563,1.6898582,1.0735385,501.1977,650.0,0.9999165,20000,3373
420.17313,1.5217949,5.037439,479.53265,650.0,0.9992958,20000,3373
402.68066,1.6883348,5.64781,483.94193,650.0,0.999849,20000,3373
382.59903,2.120379,4.4378967,494.73038,650.0,0.99466366,20000,3373
414.9959,1.552022,5.811794,492.69666,650.0,0.99939084,20000,3373
434.74036,1.0151616,0.45200914,506.2445,650.0,0.9997338,20000,3373
430.8654,1.9002895,0.9568519,501.74463,650.0,0.9997895,20000,3373
428.0693,1.1272919,4.559413,503.6958,650.0,0.9997585,20000,3373
397.6869,2.3008888,1.2641221,484.3624,650.0,0.99883515,20000,3373
414.00375,1.4597929,4.334327,489.11005,650.0,0.9999598,20000,3373
414.85645,2.1876118,2.570337,493.67105,650.0,0.999927,20000,3373
415.4351,1.5237896,3.0114145,496.5096,650.0,0.99999833,20000,3373
418.6982,1.6576021,0.2335455,497.716,650.0,0.9989588,20000,3373
415.75143,1.305947,4.1210856,495.0956,650.0,0.999977,20000,3373
418.3945,2.0933435,1.9528111,498.27518,650.0,1.0,20000,3373
415.49408,1.5714494,0.5146099,494.934,650.0,0.9999998,20000,3373
451.7876,1.3933591,3.8796556,508.15137,650.0,0.9985041,20000,3373
409.27457,1.6901524,0.5566342,492.0887,650.0,0.99573225,20000,3373
382.41745,2.4804199,4.825679,465.32318,650.0,0.98924375,20000,3373
415.50177,0.7096736,3.0935671,503.11255,650.0,0.99757624,20000,3373
430.7126,1.9140481,3.38566,499.8397,650.0,0.99994844,20000,3373
385.9827,1.2994567,3.1133773,484.4068,650.0,0.9999985,20000,3373
405.28836,1.6069721,0.7809049,493.6583,650.0,0.9995837,20000,3373
419.06897,2.1758249,2.810059,507.40384,650.0,0.999602,20000,3373
413.3423,1.4651358,1.6135819,496.70905,650.0,0.9999984,20000,3373
419.36176,1.8724892,5.9720364,497.0018,650.0,0.9999961,20000,3373
408.61752,1.2454143,6.068165,493.54416,650.0,0.99946827,20000,3373
422.9955,1.2918625,4.1640453,472.83273,650.0,0.99990374,20000,3373
418.6579,1.6786348,2.204998,495.72873,650.0,0.99960554,20000,3373
422.55786,1.5557387,1.1107341,496.1256,650.0,0.99973834,20000,3373
397.07523,1.2232186,6.237407,485.8825,650.0,0.94685096,20000,3373
410.07437,1.1054002,0.24584603,493.83533,650.0,0.99999845,20000,3373
453.9694,1.5377066,0.41586855,567.2824,650.0,0.94382244,20000,3373
419.4453,1.2812093,2.9794266,494.14844,650.0,0.9999653,20000,3373
411.72745,0.9476989,1.8397697,490.10706,650.0,0.9815581,20000,3373
402.28214,0.92224336,2.2417147,486.5859,650.0,0.99943775,20000,3373
437.60278,1.7504324,4.2699537,507.41727,650.0,0.9992313,20000,3373
387.31125,0.80411947,4.6797404,498.95334,650.0,0.99931127,20000,3373
405.63733,1.226125,1.124735,481.74158,650.0,0.9972726,20000,3373
407.81433,1.5150241,4.88354,487.75717,650.0,0.9999508,20000,3373
441.0071,1.6555135,0.90015316,491.93372,650.0,0.9993256,20000,3373
410.38123,2.1432393,5.8513026,493.0623,650.0,0.9999938,20000,3373
419.19833,1.9390867,3.0627136,496.13895,650.0,0.9994465,20000,3373
424.45248,1.972435,1.7838833,500.38135,650.0,0.9998823,20000,3373
418.17456,1.1849481,4.838359,500.8399,650.0,0.99998623,20000,3373
406.27716,1.4966214,1.6342477,505.07776,650.0,0.9998723,20000,3373
418.48062,2.2908728,4.068525,496.89688,650.0,0.9996451,20000,3373
436.99985,2.1821342,2.7669907,503.85254,650.0,0.9998149,20000,3373
427.26923,2.0940864,4.0304375,502.30267,650.0,0.9990496,20000,3373
421.969,2.406455,5.4679966,490.07376,650.0,0.9994945,20000,3373
417.827,1.910028,4.646325,500.1014,650.0,0.9999575,20000,3373
428.03442,1.8308136,1.6085182,503.5057,650.0,0.9996963,20000,3373
431.29456,1.4071264,0.6215445,497.82227,650.0,0.99619645,20000,3373
411.13718,1.1274824,2.0907364,492.8366,650.0,0.999489,20000,3373
404.31192,1.1754627,5.8694506,486.84952,650.0,0.9990401,20000,3373
416.8912,1.4481392,2.3035007,497.29523,650.0,0.9996844,20000,3373
419.76273,1.7958387,0.31676582,502.8293,650.0,0.9999994,20000,3373
419.5589,1.5179261,2.095499,496.5967,650.0,0.999996,20000,3373
417.86523,1.4998935,5.963484,500.10934,650.0,0.9997802,20000,3373
402.61005,0.99986297,0.16520922,497.82443,650.0,0.9999423,20000,3373
422.0021,1.7607256,3.888641,499.86847,650.0,0.9999967,20000,3373
414.8278,1.7372495,3.25539,506.08774,650.0,0.9997192,20000,3373
382.2954,0.87545013,1.346914,482.05673,650.0,0.99999464,20000,3373
416.0167,1.6077127,5.120856,494.83386,650.0,0.9999648,20000,3373
426.78903,2.5143113,0.35799345,520.22076,650.0,0.9904151,20000,3373
420.9714,1.9265745,2.605193,499.33368,650.0,0.99922353,20000,3373
419.47858,2.0776486,2.0885618,498.25128,650.0,0.9999903,20000,3373
411.6715,2.1895347,5.8525667,490.62225,650.0,0.9996583,20000,3373
378.7212,2.0354967,5.66028,490.99,650.0,0.9997377,20000,3373
