ksptot,ksth,ksphi,ksminv,emeas,ksalign,total_num,total_soft_num
291.4231,1.8923806,0.30364403,458.27682,575.0,0.9996039,20000,5572
265.24002,1.6474773,1.406738,478.62234,575.0,0.9951911,20000,5572
286.69284,1.0612596,2.58581,491.37384,575.0,0.99999475,20000,5572
277.3818,1.1041455,5.6574163,488.77716,575.0,0.99832773,20000,5572
282.1934,1.6947821,5.466588,491.1466,575.0,0.99999833,20000,5572
292.77988,1.7260826,4.001929,507.10245,575.0,0.98570704,20000,5572
283.4235,2.2958832,1.5858122,488.74118,575.0,0.99281925,20000,5572
289.15906,1.8727245,0.67770076,497.91214,575.0,0.99802345,20000,5572
279.61832,1.3040081,2.6402817,491.9336,575.0,0.9951854,20000,5572
285.06238,1.4549267,4.9953933,493.40936,575.0,0.99961215,20000,5572
296.65088,1.5220902,5.304743,503.99454,575.0,0.9999961,20000,5572
262.74405,1.8599654,5.6820993,496.21283,575.0,0.9976744,20000,5572
283.41882,1.0776598,1.8861351,484.8445,575.0,0.9996002,20000,5572
277.51514,1.5225377,0.38335642,494.32742,575.0,0.99973804,20000,5572
275.19318,0.40178484,2.5623436,490.10297,575.0,0.9999971,20000,5572
292.36853,1.6541204,6.0350747,491.7315,575.0,0.9997717,20000,5572
287.98047,1.6447659,4.3074403,497.53253,575.0,0.99999714,20000,5572
290.92343,1.4169017,2.122541,500.4009,575.0,0.99905884,20000,5572
284.22418,0.9367983,5.5512657,491.9523,575.0,0.99960715,20000,5572
291.40048,1.3905057,2.5518782,503.90588,575.0,0.99833894,20000,5572
287.1347,1.7233045,0.033326298,492.2022,575.0,0.99999785,20000,5572
281.6805,1.095686,6.1746635,491.83102,575.0,0.9999999,20000,5572
283.69492,1.437525,4.4470835,526.6308,575.0,0.99403536,20000,5572
284.18268,1.4683336,1.3704593,492.55908,575.0,0.9999584,20000,5572
290.278,1.2437397,1.2923142,502.5611,575.0,0.9999926,20000,5572
284.31088,2.2866082,0.3287474,486.1099,575.0,0.9996908,20000,5572
269.15283,2.1057992,3.5849729,571.01874,575.0,0.85617125,20000,5572
272.90408,2.348891,0.21705575,493.08484,575.0,0.99993676,20000,5572
286.0061,1.07608,0.28154582,501.839,575.0,0.99991846,20000,5572
273.44162,1.5530595,4.908741,480.6586,575.0,0.99159867,20000,5572
280.79446,2.1164813,2.318384,499.12915,575.0,0.9984777,20000,5572
292.32074,1.2650532,2.0065181,501.7243,575.0,0.99964297,20000,5572
296.07816,1.9699607,0.7754884,501.063,575.0,0.99997795,20000,5572
