ksptot,ksth,ksphi,ksminv,emeas,ksalign,total_num,total_soft_num
283.31754,1.1851549,4.58194,492.88675,587.5,0.9999944,20000,5151
322.4143,0.63405955,1.5228286,512.4354,587.5,0.99849874,20000,5151
312.73657,1.3161862,4.0568376,498.04623,587.5,0.9999966,20000,5151
316.59503,1.8424425,3.2113302,500.32687,587.5,0.99675333,20000,5151
305.65808,0.872998,0.6888498,491.44818,587.5,0.99970025,20000,5151
308.53714,1.1392418,5.15868,491.47644,587.5,0.99998486,20000,5151
292.0513,1.4232123,5.931318,491.92773,587.5,0.99982625,20000,5151
309.44833,1.7961303,2.993674,496.18515,587.5,0.99754184,20000,5151
311.12146,1.885287,4.93189,491.7293,587.5,0.9998133,20000,5151
308.80862,1.2270516,3.9847918,485.01636,587.5,0.99970347,20000,5151
306.3742,2.382152,3.2368643,475.02734,587.5,0.99990845,20000,5151
313.0235,0.9454232,3.1476877,497.80008,587.5,0.9995072,20000,5151
313.63507,1.8868017,3.757587,494.3781,587.5,0.9998278,20000,5151
295.80826,1.8798293,3.4930892,474.51154,587.5,0.9799125,20000,5151
294.56332,1.1187403,5.6412816,484.9088,587.5,0.99677044,20000,5151
318.3711,1.5519286,0.30709547,507.9226,587.5,0.99854493,20000,5151
305.12134,1.7122084,3.4825127,453.48114,587.5,0.9369076,20000,5151
316.4241,1.8505677,3.232385,499.18277,587.5,0.9995263,20000,5151
311.15558,1.4960235,0.504609,498.93457,587.5,0.99991703,20000,5151
325.41458,1.7964976,4.9866133,506.24448,587.5,0.99993336,20000,5151
318.1752,1.715706,3.3806791,508.98734,587.5,0.9997168,20000,5151
312.6213,2.460691,4.400121,491.3752,587.5,0.98830885,20000,5151
303.0014,1.6965613,0.09134947,480.51926,587.5,0.9999999,20000,5151
306.70972,1.3746488,0.06728398,494.9039,587.5,0.999357,20000,5151
322.33813,1.6150244,1.5014968,504.30685,587.5,0.99997735,20000,5151
318.5462,2.0006046,5.3126326,503.8675,587.5,0.99999994,20000,5151
290.02438,1.8341255,5.439385,487.03793,587.5,0.99881154,20000,5151
319.037,1.3411758,4.298585,503.73865,587.5,0.9977722,20000,5151
295.9233,2.3329353,3.4441884,469.7522,587.5,0.9997899,20000,5151
290.80698,1.2840798,0.15636408,484.61502,587.5,0.99958336,20000,5151
302.99884,1.5404854,6.193431,497.71237,587.5,0.9999872,20000,5151
318.91266,1.8180505,1.2192159,505.6197,587.5,0.99999994,20000,5151
338.5562,2.4127526,4.6069193,509.25446,587.5,0.99716425,20000,5151
310.67743,2.0942254,3.8665628,497.5639,587.5,0.9998884,20000,5151
322.18195,1.7673744,3.1182325,497.35086,587.5,0.999042,20000,5151
317.24213,1.8305606,1.5105706,503.32703,587.5,0.9999694,20000,5151
323.4474,1.6739216,2.034102,528.1824,587.5,0.9932113,20000,5151
332.33707,1.083946,5.5388727,504.77094,587.5,0.9999502,20000,5151
288.86505,1.5825666,5.176584,488.54364,587.5,0.9984218,20000,5151
330.42358,1.8747661,0.4785827,503.40677,587.5,0.99987257,20000,5151
299.89432,0.46252027,0.6081029,494.25473,587.5,0.9933701,20000,5151
338.41028,1.0918328,4.920891,514.3441,587.5,0.9988845,20000,5151
307.8463,1.6114534,3.616296,496.36365,587.5,0.99995494,20000,5151
324.9766,1.3275163,1.3439945,503.5366,587.5,0.9992903,20000,5151
315.6724,0.95408297,3.4130607,497.7386,587.5,0.9983285,20000,5151
320.23874,1.5504981,4.1006594,501.6589,587.5,0.9999138,20000,5151
325.71384,1.3342261,1.3855366,509.5998,587.5,0.984674,20000,5151
316.17014,1.0829133,6.0906796,491.5248,587.5,0.9999982,20000,5151
330.79187,1.2818764,3.0080523,487.6005,587.5,0.99920535,20000,5151
291.5751,1.5460192,3.9734042,497.52847,587.5,0.99946725,20000,5151
310.54907,1.4520421,4.522189,502.81583,587.5,0.9999395,20000,5151
311.53192,1.3561947,3.2473187,492.53076,587.5,0.99990195,20000,5151
319.6095,1.3662499,5.6906724,510.88156,587.5,0.99979734,20000,5151
320.19632,1.1098368,3.9808385,503.66745,587.5,0.9999889,20000,5151
321.11514,1.2960099,5.7712502,500.6938,587.5,0.99998456,20000,5151
311.7374,2.2202392,0.5673565,500.20206,587.5,0.99982285,20000,5151
297.33112,1.8665637,4.6568003,496.10886,587.5,0.99661523,20000,5151
305.81357,1.5684676,5.9792776,489.57285,587.5,0.99862516,20000,5151
313.11047,2.497784,2.6146257,499.49762,587.5,0.999999,20000,5151
320.4188,1.4948192,3.7883542,501.88904,587.5,0.9987508,20000,5151
314.9081,1.3396297,1.108436,500.49796,587.5,0.9991841,20000,5151
303.8636,1.4058077,4.3876276,489.32208,587.5,0.99959075,20000,5151
300.3589,1.6097746,4.1149054,493.84183,587.5,0.9999494,20000,5151
317.01053,1.288782,1.771119,505.16776,587.5,0.99997,20000,5151
287.86212,1.6898609,0.39009258,479.21323,587.5,0.9998229,20000,5151
310.12274,1.198259,5.363832,490.12473,587.5,0.9998645,20000,5151
315.85254,0.8433904,2.1790657,490.86136,587.5,0.98668635,20000,5151
290.075,1.6804249,0.69916457,491.5065,587.5,0.99999744,20000,5151
311.0858,1.12557,2.7488253,494.35455,587.5,0.99976516,20000,5151
311.93906,0.9871226,0.32021883,497.0649,587.5,0.99987155,20000,5151
318.6223,1.2746872,5.055672,498.3744,587.5,0.99995255,20000,5151
314.51614,1.3213351,5.426664,494.6955,587.5,0.99972606,20000,5151
314.19406,1.6921036,3.2894692,498.81607,587.5,0.99942905,20000,5151
298.84683,1.2828789,1.2821685,482.1107,587.5,0.99999017,20000,5151
324.52295,1.800653,2.1629806,501.07983,587.5,0.99948424,20000,5151
303.282,1.5586404,6.126988,492.14276,587.5,0.99958426,20000,5151
310.01025,2.2104359,4.156476,486.58258,587.5,0.9927735,20000,5151
336.62735,1.0514991,1.8022761,517.7971,587.5,0.99910337,20000,5151
296.36047,1.2766451,1.5093709,490.75876,587.5,0.9999556,20000,5151
307.502,1.2825236,5.6359897,493.93872,587.5,0.9999606,20000,5151
307.3393,1.9944474,3.6688316,498.55075,587.5,0.9999635,20000,5151
314.4816,1.1254976,2.7405732,500.7131,587.5,0.9992109,20000,5151
318.0514,1.682469,2.418655,500.16855,587.5,0.9999984,20000,5151
309.69922,1.6790832,0.47258428,493.72086,587.5,0.9996811,20000,5151
313.42352,1.6393539,2.2703352,516.90173,587.5,0.9995649,20000,5151
323.28973,0.8761517,4.2031317,509.5088,587.5,0.99737245,20000,5151
293.50406,1.3880992,5.0225067,484.7967,587.5,0.99483204,20000,5151
317.25705,0.7090593,5.690608,493.26276,587.5,0.99569046,20000,5151
311.38358,2.0216935,5.131309,498.757,587.5,0.9981745,20000,5151
301.94452,1.4311852,4.641179,505.81314,587.5,0.9934883,20000,5151
299.43436,2.0462203,2.1380439,487.66223,587.5,0.9997752,20000,5151
298.71817,1.0526404,0.4918156,491.74915,587.5,0.99990505,20000,5151
308.11404,1.4802451,6.2494855,486.1715,587.5,0.9999194,20000,5151
309.61664,1.7711387,4.765333,495.30087,587.5,0.9994817,20000,5151
304.57666,0.8034141,0.6580849,493.03214,587.5,0.9999693,20000,5151
312.20547,1.2204949,6.1963906,495.62494,587.5,0.99997324,20000,5151
312.70453,0.9115816,3.3222365,495.6625,587.5,0.9987512,20000,5151
312.08984,0.90423816,2.4985723,508.7648,587.5,0.99949527,20000,5151
307.26562,1.5660696,2.058378,493.2762,587.5,0.99996465,20000,5151
311.49014,1.8126239,4.4804897,495.67618,587.5,0.9993629,20000,5151
308.20285,1.4305774,0.79547334,492.01895,587.5,0.9995727,20000,5151
311.71698,1.3633484,2.224744,501.32062,587.5,0.99987596,20000,5151
320.54306,1.4746702,0.79441,506.46887,587.5,0.99930507,20000,5151
313.60034,1.95926,0.7692567,431.46332,587.5,0.92019266,20000,5151
314.3902,1.8266695,3.0080295,503.13522,587.5,0.99987537,20000,5151
312.06006,1.3887165,2.7217498,494.43768,587.5,0.99981743,20000,5151
305.8028,1.4711852,3.2755253,497.9717,587.5,0.999967,20000,5151
