,M,S1,S2,f,N,C,Merr,S1err,S2err,ferr,Nerr,Cerr
525.0,496.14103983591855,4.685078084541405,11.099999982999051,0.7499997437879382,827.2930637199416,29.729913355637905,0.2079245355718342,0.11938241063038202,1.422115458675747,0.01152877276050368,29.37189901050101,8.069097515370188
537.5,497.9286718902657,4.220000214007472,9.100285838257882,0.7499996552390283,907.2330802719869,15.838259659314124,0.17393195917051685,0.035055097109796485,1.4871282336446194,0.012692160396472252,30.41179967171678,5.782854398114822
550.0,497.0591603468054,4.759991195936726,11.0999274247574,0.7498984704472967,393.8521627290886,6.141433037210264,0.3060813145358168,0.49836152002878675,1.8378826009215414,0.07867125801512231,20.14676325755164,4.262436588521518
562.5,497.6840983665958,4.220000058880719,9.533530984855563,0.7225088308459459,398.13290888150556,17.82495783191046,0.27713438469208995,0.4522836041928646,1.7785342741963168,0.08056267940310463,20.747514581893597,7.076938034872693
575.0,498.7498688166909,4.759999999999716,11.099999953498386,0.6100000000206921,162.16285679115927,6.781000638643119,0.5721371998685356,0.35952296166237296,1.8653169743464488,0.08721069480040927,13.188351018561804,4.3107047016827105
587.5,497.4580245582092,4.220000000110278,11.099999999143407,0.6100000005804663,182.94537865103376,4.049854578720591,0.4520398629339013,0.10688376515161702,1.3288419144946788,0.09954981574442762,13.780299209832933,3.3161822253644226
600.0,496.17653535568024,4.759999981552687,10.97599993891912,0.6100000001040811,96.99125908924688,7.978645522044303e-06,0.7139970072247479,0.5239139895529408,1.7345272587601173,0.09333359148617121,9.848024767758758,1.1840272369441907
612.5,497.1536871072756,4.6101098957043005,11.099999999847428,0.7321227702129092,125.78169224375213,5.21829191534856,0.5516213570607817,0.4358545413293524,1.7658984849145112,0.1297627460754769,11.726171450265063,4.062498971466155
625.0,497.11746597606333,4.759999998897941,10.48169151690378,0.6100000001171849,42.96477512203356,2.3873420240683174e-05,1.0873230660009767,0.43637879298941407,1.6876142378470789,0.12137860201530531,6.553309574680309,1.7132733621269824
637.5,497.660240603082,4.619277142018226,9.253675564990527,0.6100018609874182,73.7122092704473,2.297709027216155,0.7357614396869394,0.42400358467988,1.5571787811920856,0.09979326019802065,8.75820928785798,2.300577717528618
650.0,496.9528908179803,4.759132537075567,9.198210163881175,0.6100000000000353,48.13878935078952,3.845701310297156,0.9532204868124836,0.2756332317869039,1.3962769338476528,0.13997656002618408,7.229980742546328,2.8253401279939583
662.5,496.4487754644399,4.22092407036686,11.099974505006513,0.7499999746366578,31.894445245135294,3.121483705735839,0.9800994112225965,0.28725767905271615,1.0343504663896503,0.13620057247770534,5.900274581991384,2.4541045448960297
675.0,498.64868809446097,4.759999999951706,9.100090846607955,0.6100000000000125,33.66393176232274,3.348825989635207,1.1967435744031434,0.4539481089182198,1.8220145285602145,0.12388844415676581,5.984730457684606,2.345124823529609
687.5,493.9791540733919,4.759997922811996,9.100000005120883,0.749998072702732,7.998085455317994,2.223538020373894e-08,1.8099657233427138,0.38342364252412553,1.3782303158942195,0.09801550641214085,2.8278011016991123,0.7397721784205835
700.0,496.4366617521979,4.759999999689537,9.100000015159843,0.6100000000321217,21.986289409323124,2.7076313413587627e-07,1.4059851186101469,0.5036691014033585,1.8069727737192807,0.13862632992974477,4.6881432366482905,0.7992122165863536
712.5,498.72374218646723,4.220000256887855,11.099999999926421,0.6993135184042862,22.40394017927194,4.600317231220174,1.2131924540602483,0.39902268663355267,1.961384421894743,0.09549703002331111,5.23338578943433,3.095354842686027
725.0,499.5758603158496,4.759999999984158,11.099999969305054,0.6100000000004275,16.696545071926415,2.2989026602309726,1.7895948151755192,0.4396503804669307,1.0169077592979052,0.13201963307648912,4.386051233213895,2.202114112670878
737.5,496.4733129570126,4.220001542478818,11.099999984479332,0.6100095340331392,20.969454509930372,3.0377508621495797,1.317917402158514,0.3537192641328386,1.2641890574806922,0.0989684173162767,5.054550012302261,2.761863381633395
750.0,497.42240538305987,4.759999999999809,11.09999999272464,0.6100021308566597,30.56080259983107,5.436957956195809,1.2614809939779263,0.34540333272930823,1.4219681959437196,0.09889339391778673,5.882095709788537,3.0767641457840615
762.5,497.34642299708327,4.7599999999999625,9.10001182860971,0.6132531844506159,49.95891759991322,3.0410933150890607,0.9202307961901113,0.3704282203040976,1.321096511076215,0.10861758645940545,7.231199004666678,2.317517557694715
775.0,498.2670595654946,4.7599999833506885,9.354377320095141,0.6100000000006007,48.87251419041394,8.125787063256173,1.0009435463444447,0.5033786902678208,1.7531744678250343,0.12489749461522281,7.503091248804992,3.9426100701086817
787.5,498.13533687434784,4.759999998293919,11.0999999309936,0.6100000000828715,68.31591161218064,3.619844719258858,0.8716422408197673,0.49016750055027725,1.5803000900701187,0.12541542851308418,8.58397626707114,3.0022798858801156
800.0,497.0942532237807,4.759999999990162,11.09999997180384,0.6100000003475029,62.83868515383484,5.158910326183985,0.9158615742148015,0.5088666093627654,1.5707404519381756,0.10439782355533339,8.433975135345715,3.666614666752138
812.5,498.7001640885318,4.759999794360521,11.099994414302824,0.6100000000082193,72.03367803322035,1.6695664295518498e-06,0.8683788883523107,0.39417911646655757,1.8790583156222924,0.02798644093034952,8.488123736941631,1.2987692460166844
825.0,494.9346085954306,4.759999999254219,10.706456003438948,0.6100000000009167,42.67397576437404,2.3219951834068664,1.0677132167759282,0.538371910090691,1.7578259741968179,0.11863207881982696,6.745133691687386,2.268464117468949
837.5,497.05778333527866,4.759999996946137,11.09999994739835,0.610000001225497,56.43758713340774,10.573138162664641,1.0086446105927962,0.4515200262614276,1.9976583261768637,0.12958344227833868,8.182182433776887,4.591052022010127
850.0,497.01710973528805,4.7599999888113045,9.100000021894472,0.7499998624689806,22.2102958752185,2.7889680673202077,1.2783776378831817,0.37567808949411363,1.9848814853366523,0.1034075098870832,4.870876994720884,2.0737320798994707
862.5,498.54839987066094,4.759999988758062,11.099999991797315,0.6100000001190874,16.86143362941206,9.137544339547166,2.160467095729615,0.5179852687999902,1.827124287381542,0.11910213062107011,4.97650256105181,4.12734226275252
880.0,499.560336238249,4.759999994981596,11.09999996489905,0.610000310155871,14.397226656838736,6.602322597632493,1.7431468008847162,0.35705966892323504,1.3711557117311637,0.09964470620323218,4.196371384795617,3.130953018142618
910.0,497.83187963661936,4.759999999997335,9.100030283225054,0.610000000391398,16.869480048212758,5.148014904838016,1.6476205945152742,0.36179112767186306,1.3439196143313845,0.0995456930830278,4.430473769134191,2.811411305921107
950.0,498.38165440551626,4.7599988965757225,11.099999966421507,0.6100000029316133,11.8004192392257,13.223896668947244,2.1414997038015144,0.38432818411277037,1.3335529777493793,0.09696855193575327,4.328021297966277,4.483196596686529
