239	1073.4	6.82179
240	1073.73	6.75925
241	1074.06	6.6976
242	1074.38	6.63682
243	1074.71	6.5769
244	1075.04	6.51782
245	1075.36	6.45955
246	1075.69	6.40209
247	1076.02	6.34542
248	1076.35	6.28953
249	1076.67	6.23439
250	1077	6.18
251	1078.24	5.97974
252	1079.49	5.78929
253	1080.73	5.60798
254	1081.98	5.43519
255	1083.22	5.27036
256	1084.46	5.11298
257	1085.71	4.96258
258	1086.95	4.81872
259	1088.2	4.68101
260	1089.44	4.54908
261	1090.68	4.4226
262	1091.93	4.30125
263	1093.17	4.18475
264	1094.42	4.07282
265	1095.66	3.96522
266	1096.9	3.86172
267	1098.15	3.7621
268	1099.39	3.66617
269	1100.64	3.57385
270	1101.88	3.48497
271	1103.12	3.39924
272	1104.37	3.31651
273	1105.61	3.23665
274	1106.86	3.1595
275	1108.1	3.08496
276	1109.34	3.01289
277	1110.59	2.94319
278	1111.83	2.87576
279	1113.08	2.81049
280	1114.32	2.7473
281	1115.56	2.68608
282	1116.81	2.62677
283	1118.05	2.56928
284	1119.3	2.51354
285	1120.54	2.45947
286	1121.78	2.40702
287	1123.03	2.35611
288	1124.27	2.30669
289	1125.52	2.25869
290	1126.76	2.21208
291	1128	2.16678
292	1129.25	2.12276
293	1130.49	2.07997
294	1131.74	2.03836
295	1132.98	1.99789
296	1134.22	1.95853
297	1135.47	1.92022
298	1136.71	1.88294
299	1137.96	1.84665
300	1139.2	1.81131
301	1140.44	1.7769
302	1141.69	1.74338
303	1142.93	1.71072
304	1144.18	1.6789
305	1145.42	1.64789
306	1146.66	1.61765
307	1147.91	1.58818
308	1149.15	1.55943
309	1150.4	1.5314
310	1151.64	1.50405
311	1152.88	1.47738
312	1154.13	1.45134
313	1155.37	1.42594
314	1156.62	1.40114
315	1157.86	1.37693
316	1159.1	1.3533
317	1160.35	1.33022
318	1161.59	1.30768
319	1162.84	1.28566
320	1164.08	1.26416
321	1165.32	1.24314
322	1166.57	1.22261
323	1167.81	1.20255
324	1169.06	1.18294
325	1170.3	1.16377
326	1171.54	1.14503
327	1172.79	1.12671
328	1174.03	1.1088
329	1175.28	1.09128
330	1176.52	1.07414
331	1177.76	1.05739
332	1179.01	1.04099
333	1180.25	1.02495
334	1181.5	1.00926
335	1182.74	0.99391
336	1183.98	0.978885
337	1185.23	0.96418
338	1186.47	0.949788
339	1187.72	0.9357
340	1188.96	0.921909
341	1190.2	0.908407
342	1191.45	0.895188
343	1192.69	0.882244
344	1193.94	0.869569
345	1195.18	0.857155
346	1196.42	0.844998
347	1197.67	0.83309
348	1198.91	0.821427
349	1200.16	0.81
350	1201.4	0.798807
351	1202.64	0.78784
352	1203.89	0.777095
353	1205.13	0.766566
354	1206.38	0.756248
355	1207.62	0.746137
356	1208.86	0.736228
357	1210.11	0.726516
358	1211.35	0.716997
359	1212.6	0.707666
360	1213.84	0.69852
361	1215.08	0.689554
362	1216.33	0.680764
363	1217.57	0.672146
364	1218.82	0.663696
365	1220.06	0.655412
366	1221.3	0.647288
367	1222.55	0.639322
368	1223.79	0.631511
369	1225.04	0.623851
370	1226.28	0.616338
371	1227.52	0.60897
372	1228.77	0.601744
373	1230.01	0.594657
374	1231.26	0.587705
375	1232.5	0.580886
376	1233.74	0.574198
377	1234.99	0.567637
378	1236.23	0.561201
379	1237.48	0.554887
380	1238.72	0.548693
381	1239.96	0.542617
382	1241.21	0.536655
383	1242.45	0.530807
384	1243.7	0.525069
385	1244.94	0.51944
386	1246.18	0.513916
387	1247.43	0.508497
388	1248.67	0.50318
389	1249.92	0.497964
390	1251.16	0.492845
391	1252.4	0.487823
392	1253.65	0.482896
393	1254.89	0.478061
394	1256.14	0.473317
395	1257.38	0.468662
396	1258.62	0.464095
397	1259.87	0.459614
398	1261.11	0.455218
399	1262.36	0.450904
400	1263.6	0.446672
401	1264.84	0.442519
402	1266.09	0.438445
403	1267.33	0.434448
404	1268.58	0.430526
405	1269.82	0.426679
406	1271.06	0.422904
407	1272.31	0.419202
408	1273.55	0.41557
409	1274.8	0.412007
410	1276.04	0.408512
411	1277.28	0.405083
412	1278.53	0.401721
413	1279.77	0.398423
414	1281.02	0.395189
415	1282.26	0.392017
416	1283.5	0.388907
417	1284.75	0.385857
418	1285.99	0.382867
419	1287.24	0.379935
420	1288.48	0.377061
421	1289.72	0.374243
422	1290.97	0.371481
423	1292.21	0.368774
424	1293.46	0.36612
425	1294.7	0.363521
426	1295.94	0.360973
427	1297.19	0.358477
428	1298.43	0.356032
429	1299.68	0.353636
430	1300.92	0.351291
431	1302.16	0.348993
432	1303.41	0.346744
433	1304.65	0.344541
434	1305.9	0.342386
435	1307.14	0.340276
436	1308.38	0.338211
437	1309.63	0.336191
438	1310.87	0.334215
439	1312.12	0.332282
440	1313.36	0.330393
441	1314.6	0.328545
442	1315.85	0.326739
443	1317.09	0.324975
444	1318.34	0.323251
445	1319.58	0.321567
446	1320.82	0.319923
447	1322.07	0.318318
448	1323.31	0.316751
449	1324.56	0.315224
450	1325.8	0.313733
451	1327.04	0.312281
452	1328.29	0.310865
453	1329.53	0.309486
454	1330.78	0.308143
455	1332.02	0.306836
456	1333.26	0.305564
457	1334.51	0.304327
458	1335.75	0.303125
459	1337	0.301958
460	1338.24	0.300824
461	1339.48	0.299724
462	1340.73	0.298658
463	1341.97	0.297625
464	1343.22	0.296624
465	1344.46	0.295656
466	1345.7	0.294721
467	1346.95	0.293817
468	1348.19	0.292945
469	1349.44	0.292105
470	1350.68	0.291296
471	1351.92	0.290518
472	1353.17	0.289771
473	1354.41	0.289055
474	1355.66	0.288369
475	1356.9	0.287714
476	1358.14	0.287089
477	1359.39	0.286493
478	1360.63	0.285928
479	1361.88	0.285392
480	1363.12	0.284885
481	1364.36	0.284408
482	1365.61	0.28396
483	1366.85	0.283542
484	1368.1	0.283152
485	1369.34	0.282791
486	1370.58	0.282459
487	1371.83	0.282156
488	1373.07	0.281882
489	1374.32	0.281636
490	1375.56	0.281418
491	1376.8	0.281229
492	1378.05	0.281069
493	1379.29	0.280937
494	1380.54	0.280834
495	1381.78	0.280758
496	1383.02	0.280711
497	1384.27	0.280693
498	1385.51	0.280703
499	1386.76	0.280741
500	1388	0.280808
501	1389.24	0.280903
502	1390.49	0.281027
503	1391.73	0.281179
504	1392.98	0.281359
505	1394.22	0.281569
506	1395.46	0.281807
507	1396.71	0.282073
508	1397.95	0.282369
509	1399.2	0.282694
510	1400.44	0.283047
511	1401.68	0.28343
512	1402.93	0.283842
513	1404.17	0.284284
514	1405.42	0.284755
515	1406.66	0.285256
516	1407.9	0.285787
517	1409.15	0.286347
518	1410.39	0.286938
519	1411.64	0.28756
520	1412.88	0.288212
521	1414.12	0.288894
522	1415.37	0.289608
523	1416.61	0.290353
524	1417.86	0.291129
525	1419.1	0.291937
526	1420.34	0.292777
527	1421.59	0.293649
528	1422.83	0.294553
529	1424.08	0.29549
530	1425.32	0.29646
531	1426.56	0.297463
532	1427.81	0.2985
533	1429.05	0.299571
534	1430.3	0.300676
535	1431.54	0.301815
536	1432.78	0.302989
537	1434.03	0.304199
538	1435.27	0.305444
539	1436.52	0.306725
540	1437.76	0.308042
541	1439	0.309396
542	1440.25	0.310787
543	1441.49	0.312216
544	1442.74	0.313683
545	1443.98	0.315188
546	1445.22	0.316732
547	1446.47	0.318315
548	1447.71	0.319938
549	1448.96	0.321602
550	1450.2	0.323306
551	1451.44	0.325051
552	1452.69	0.326838
553	1453.93	0.328668
554	1455.18	0.33054
555	1456.42	0.332456
556	1457.66	0.334415
557	1458.91	0.33642
558	1460.15	0.338469
559	1461.4	0.340564
560	1462.64	0.342705
561	1463.88	0.344894
562	1465.13	0.34713
563	1466.37	0.349414
564	1467.62	0.351747
565	1468.86	0.35413
566	1470.1	0.356562
567	1471.35	0.359046
568	1472.59	0.361581
569	1473.84	0.364169
570	1475.08	0.36681
571	1476.32	0.369504
572	1477.57	0.372253
573	1478.81	0.375057
574	1480.06	0.377918
575	1481.3	0.380835
576	1482.54	0.383809
577	1483.79	0.386842
578	1485.03	0.389934
579	1486.28	0.393086
580	1487.52	0.396298
581	1488.76	0.399573
582	1490.01	0.402909
583	1491.25	0.406309
584	1492.5	0.409772
585	1493.74	0.413301
586	1494.98	0.416894
587	1496.23	0.420555
588	1497.47	0.424282
589	1498.72	0.428078
590	1499.96	0.431942
591	1501.2	0.435876
592	1502.45	0.439881
593	1503.69	0.443957
594	1504.94	0.448104
595	1506.18	0.452325
596	1507.42	0.456618
597	1508.67	0.460987
598	1509.91	0.465429
599	1511.16	0.469948
600	1512.4	0.474543
601	1513.64	0.479214
602	1514.89	0.483963
603	1516.13	0.48879
604	1517.38	0.493696
605	1518.62	0.49868
606	1519.86	0.503744
607	1521.11	0.508887
608	1522.35	0.51411
609	1523.6	0.519414
610	1524.84	0.524798
611	1526.08	0.530263
612	1527.33	0.535809
613	1528.57	0.541435
614	1529.82	0.547141
615	1531.06	0.552928
616	1532.3	0.558794
617	1533.55	0.56474
618	1534.79	0.570765
619	1536.04	0.576868
620	1537.28	0.583049
621	1538.52	0.589306
622	1539.77	0.595638
623	1541.01	0.602045
624	1542.26	0.608524
625	1543.5	0.615075
626	1544.74	0.621695
627	1545.99	0.628383
628	1547.23	0.635137
629	1548.48	0.641953
630	1549.72	0.64883
631	1550.96	0.655765
632	1552.21	0.662755
633	1553.45	0.669797
634	1554.7	0.676887
635	1555.94	0.684021
636	1557.18	0.691196
637	1558.43	0.698407
638	1559.67	0.70565
639	1560.92	0.712919
640	1562.16	0.720211
641	1563.4	0.727518
642	1564.65	0.734837
643	1565.89	0.742159
644	1567.14	0.74948
645	1568.38	0.756793
646	1569.62	0.76409
647	1570.87	0.771364
648	1572.11	0.778609
649	1573.36	0.785815
650	1574.6	0.792974
651	1575.84	0.800079
652	1577.09	0.80712
653	1578.33	0.814088
654	1579.58	0.820975
655	1580.82	0.827769
656	1582.06	0.834463
657	1583.31	0.841045
658	1584.55	0.847506
659	1585.8	0.853834
660	1587.04	0.860021
661	1588.28	0.866054
662	1589.53	0.871924
663	1590.77	0.877619
664	1592.02	0.88313
665	1593.26	0.888445
666	1594.5	0.893553
667	1595.75	0.898444
668	1596.99	0.903108
669	1598.24	0.907535
670	1599.48	0.911714
671	1600.72	0.915636
672	1601.97	0.919292
673	1603.21	0.922672
674	1604.46	0.925768
675	1605.7	0.928573
676	1606.94	0.931077
677	1608.19	0.933274
678	1609.43	0.935159
679	1610.68	0.936723
680	1611.92	0.937964
681	1613.16	0.938875
682	1614.41	0.939453
683	1615.65	0.939696
684	1616.9	0.939599
685	1618.14	0.939163
686	1619.38	0.938385
687	1620.63	0.937266
688	1621.87	0.935807
689	1623.12	0.934009
690	1624.36	0.931874
691	1625.6	0.929406
692	1626.85	0.926608
693	1628.09	0.923484
694	1629.34	0.92004
695	1630.58	0.916282
696	1631.82	0.912216
697	1633.07	0.90785
698	1634.31	0.903191
699	1635.56	0.898248
700	1636.8	0.893029
701	1638.04	0.887544
702	1639.29	0.881803
703	1640.53	0.875814
704	1641.78	0.86959
705	1643.02	0.86314
706	1644.26	0.856476
707	1645.51	0.849609
708	1646.75	0.842549
709	1648	0.835308
710	1649.24	0.827898
711	1650.48	0.820329
712	1651.73	0.812614
713	1652.97	0.804764
714	1654.22	0.796789
715	1655.46	0.788702
716	1656.7	0.780512
717	1657.95	0.77223
718	1659.19	0.763868
719	1660.44	0.755435
720	1661.68	0.746941
721	1662.92	0.738396
722	1664.17	0.72981
723	1665.41	0.721191
724	1666.66	0.712549
725	1667.9	0.703891
726	1669.14	0.695226
727	1670.39	0.686562
728	1671.63	0.677906
729	1672.88	0.669265
730	1674.12	0.660646
731	1675.36	0.652055
732	1676.61	0.643498
733	1677.85	0.634981
734	1679.1	0.62651
735	1680.34	0.618089
736	1681.58	0.609722
737	1682.83	0.601415
738	1684.07	0.593172
739	1685.32	0.584996
740	1686.56	0.57689
741	1687.8	0.568858
742	1689.05	0.560903
743	1690.29	0.553027
744	1691.54	0.545234
745	1692.78	0.537524
746	1694.02	0.5299
747	1695.27	0.522364
748	1696.51	0.514917
749	1697.76	0.50756
750	1699	0.500295
751	1700.24	0.493123
752	1701.49	0.486044
753	1702.73	0.479059
754	1703.98	0.472169
755	1705.22	0.465374
756	1706.46	0.458673
757	1707.71	0.452068
758	1708.95	0.445557
759	1710.2	0.439142
760	1711.44	0.432821
761	1712.68	0.426595
762	1713.93	0.420463
763	1715.17	0.414424
764	1716.42	0.408478
765	1717.66	0.402624
766	1718.9	0.396862
767	1720.15	0.39119
768	1721.39	0.385609
769	1722.64	0.380116
770	1723.88	0.374712
771	1725.12	0.369395
772	1726.37	0.364164
773	1727.61	0.359019
774	1728.86	0.353957
775	1730.1	0.348979
776	1731.34	0.344084
777	1732.59	0.339269
778	1733.83	0.334534
779	1735.08	0.329878
780	1736.32	0.325299
781	1737.56	0.320797
782	1738.81	0.316371
783	1740.05	0.312019
784	1741.3	0.307739
785	1742.54	0.303532
786	1743.78	0.299396
787	1745.03	0.29533
788	1746.27	0.291332
789	1747.52	0.287401
790	1748.76	0.283537
791	1750	0.279738
792	1751.25	0.276003
793	1752.49	0.272331
794	1753.74	0.268721
795	1754.98	0.265172
796	1756.22	0.261683
797	1757.47	0.258252
798	1758.71	0.254879
799	1759.96	0.251563
800	1761.2	0.248302
801	1762.44	0.245096
802	1763.69	0.241943
803	1764.93	0.238844
804	1766.18	0.235796
805	1767.42	0.232798
806	1768.66	0.229851
807	1769.91	0.226952
808	1771.15	0.224102
809	1772.4	0.221299
810	1773.64	0.218542
811	1774.88	0.21583
812	1776.13	0.213163
813	1777.37	0.210539
814	1778.62	0.207959
815	1779.86	0.20542
816	1781.1	0.202923
817	1782.35	0.200466
818	1783.59	0.19805
819	1784.84	0.195672
820	1786.08	0.193332
821	1787.32	0.191031
822	1788.57	0.188766
823	1789.81	0.186537
824	1791.06	0.184343
825	1792.3	0.182185
826	1793.54	0.180061
827	1794.79	0.17797
828	1796.03	0.175912
829	1797.28	0.173887
830	1798.52	0.171893
831	1799.76	0.169931
832	1801.01	0.167999
833	1802.25	0.166097
834	1803.5	0.164224
835	1804.74	0.16238
836	1805.98	0.160565
837	1807.23	0.158777
838	1808.47	0.157017
839	1809.72	0.155283
840	1810.96	0.153576
841	1812.2	0.151894
842	1813.45	0.150238
843	1814.69	0.148607
844	1815.94	0.147
845	1817.18	0.145417
846	1818.42	0.143858
847	1819.67	0.142322
848	1820.91	0.140808
849	1822.16	0.139317
850	1823.4	0.137847
851	1824.64	0.1364
852	1825.89	0.134973
853	1827.13	0.133567
854	1828.38	0.132181
855	1829.62	0.130815
856	1830.86	0.129469
857	1832.11	0.128142
858	1833.35	0.126834
859	1834.6	0.125545
860	1835.84	0.124274
861	1837.08	0.123021
862	1838.33	0.121785
863	1839.57	0.120567
864	1840.82	0.119366
865	1842.06	0.118181
866	1843.3	0.117013
867	1844.55	0.115861
868	1845.79	0.114725
869	1847.04	0.113605
870	1848.28	0.1125
871	1849.52	0.11141
872	1850.77	0.110335
873	1852.01	0.109274
874	1853.26	0.108228
875	1854.5	0.107195
876	1855.74	0.106177
877	1856.99	0.105172
878	1858.23	0.10418
879	1859.48	0.103202
880	1860.72	0.102237
881	1861.96	0.101284
882	1863.21	0.100343
883	1864.45	0.0994154
884	1865.7	0.0984994
885	1866.94	0.0975953
886	1868.18	0.0967029
887	1869.43	0.095822
888	1870.67	0.0949524
889	1871.92	0.094094
890	1873.16	0.0932464
891	1874.4	0.0924096
892	1875.65	0.0915834
893	1876.89	0.0907677
894	1878.14	0.0899621
895	1879.38	0.0891667
896	1880.62	0.0883812
897	1881.87	0.0876054
898	1883.11	0.0868392
899	1884.36	0.0860825
900	1885.6	0.0853352
901	1886.84	0.0845969
902	1888.09	0.0838677
903	1889.33	0.0831474
904	1890.58	0.0824358
905	1891.82	0.0817328
906	1893.06	0.0810383
907	1894.31	0.0803521
908	1895.55	0.0796741
909	1896.8	0.0790042
