ksptot,ksth,ksphi,ksminv,emeas,ksalign,total_num,total_soft_num
643.51697,1.604645,1.6594946,493.818,825.0,0.9999958,20000,12835
694.9397,0.8504011,3.748416,510.28473,825.0,0.99999654,20000,12835
668.1335,1.9098073,2.836706,504.6281,825.0,0.9999825,20000,12835
667.21906,2.4009335,0.70617336,500.35464,825.0,0.99999875,20000,12835
664.96216,1.6023941,0.96133846,502.70334,825.0,0.9997935,20000,12835
708.9747,2.3682642,1.8395982,512.7098,825.0,0.99919266,20000,12835
690.38,1.0646397,4.662106,508.44278,825.0,0.9999229,20000,12835
647.8123,1.4650345,3.890697,494.43845,825.0,1.0,20000,12835
659.4893,1.7266693,1.8159893,508.7338,825.0,0.9999182,20000,12835
592.9509,1.7889514,2.5853832,497.5358,825.0,0.9998913,20000,12835
666.0689,1.0930961,4.045912,503.75354,825.0,0.9999572,20000,12835
644.36816,2.0834255,3.786495,496.52072,825.0,0.9996119,20000,12835
652.36017,1.5744169,3.288835,498.0722,825.0,0.9999092,20000,12835
687.5782,2.0179222,2.6459684,508.96893,825.0,0.9999938,20000,12835
617.21423,1.9834626,6.1557155,490.53464,825.0,0.9998529,20000,12835
633.494,2.2628198,0.50874335,473.14758,825.0,0.99963546,20000,12835
639.3434,2.1843998,3.614337,490.6784,825.0,0.9999941,20000,12835
657.3867,1.7838957,5.59183,510.58374,825.0,0.9997211,20000,12835
655.1158,1.2514443,5.174503,493.41998,825.0,0.99996924,20000,12835
653.3741,2.1188061,2.6881802,495.92636,825.0,0.99987626,20000,12835
687.57355,2.4850652,1.6534288,517.4081,825.0,0.99999833,20000,12835
684.369,2.1627302,5.6776853,506.79022,825.0,0.99999493,20000,12835
630.92847,1.8146492,0.42529103,465.33795,825.0,0.9938353,20000,12835
636.0868,1.790138,2.5562742,493.19778,825.0,0.99996936,20000,12835
627.9122,2.00764,5.925569,502.51514,825.0,0.9998595,20000,12835
603.9879,0.7437346,6.0230203,492.7631,825.0,0.9982361,20000,12835
642.93896,1.6351973,4.3605785,491.14053,825.0,0.9999821,20000,12835
677.90155,1.2231178,4.685102,506.03223,825.0,0.99996215,20000,12835
663.9148,1.689331,6.1611166,502.21057,825.0,0.99999064,20000,12835
644.0498,2.005516,1.6559782,493.01715,825.0,0.99998504,20000,12835
605.86176,2.2232802,3.0952327,488.77026,825.0,0.9999654,20000,12835
683.0003,1.5829891,5.7469726,510.91632,825.0,0.99752843,20000,12835
647.52405,1.2495114,0.9685967,494.3678,825.0,0.9999904,20000,12835
656.40344,0.99239,1.6007875,499.46707,825.0,0.9995895,20000,12835
668.86633,2.2957962,4.095621,505.62872,825.0,0.9999558,20000,12835
619.15454,1.9786898,3.538061,484.75873,825.0,0.99999374,20000,12835
632.0392,1.8407388,3.0520518,488.9432,825.0,0.9999274,20000,12835
662.1161,1.880402,0.47753206,497.20343,825.0,0.99999994,20000,12835
648.98175,1.4270384,5.7772803,498.94693,825.0,0.9998331,20000,12835
655.31805,1.8563437,3.3246121,487.1793,825.0,0.99977624,20000,12835
675.50824,1.6036382,3.378869,500.52588,825.0,0.9980958,20000,12835
709.74176,1.6656759,2.0613067,515.2741,825.0,0.99981785,20000,12835
656.46295,1.3616397,5.5500016,490.64783,825.0,0.999992,20000,12835
602.50726,0.9690967,4.456802,472.10944,825.0,0.9989552,20000,12835
647.3836,0.99495035,2.5188282,494.13928,825.0,0.99999624,20000,12835
651.415,2.3343549,2.4769385,498.18997,825.0,0.99979013,20000,12835
673.4171,1.8922774,2.3019967,503.2215,825.0,0.99999994,20000,12835
683.16296,0.9294809,2.1153474,507.04764,825.0,0.9999984,20000,12835
641.584,2.0409667,5.6090627,492.48764,825.0,0.99998355,20000,12835
644.23004,1.1858561,1.2493618,490.3879,825.0,0.99947363,20000,12835
683.2644,1.7268461,1.3212161,508.7139,825.0,0.9999991,20000,12835
613.4198,1.9704422,4.454837,486.95844,825.0,0.99988806,20000,12835
656.41534,2.015257,2.5366237,492.01135,825.0,0.99981236,20000,12835
649.66614,1.7928302,4.790387,495.12466,825.0,0.9999968,20000,12835
648.97754,2.2017477,3.1812234,493.6727,825.0,0.99960583,20000,12835
675.1161,1.3894193,0.8786295,507.4117,825.0,0.99979466,20000,12835
