ksptot,ksth,ksphi,ksminv,emeas,ksalign,total_num,total_soft_num
757.07556,2.2032702,5.100969,501.6526,900.0,0.99999076,20000,2516
777.86816,2.206159,6.012545,506.19165,900.0,0.99997294,20000,2516
678.8373,2.0279725,2.1412923,494.77548,900.0,0.99994564,20000,2516
806.7213,2.3519619,6.0665727,516.73865,900.0,0.99912757,20000,2516
748.4666,1.0446348,1.2656227,494.94302,900.0,0.99999934,20000,2516
746.56635,2.3482757,2.2500794,499.30804,900.0,1.0,20000,2516
675.5167,2.1337302,2.8001568,498.24286,900.0,0.99999666,20000,2516
680.8478,1.7778076,3.7411227,501.6769,900.0,0.99986476,20000,2516
707.0162,1.1130713,5.1202793,498.41483,900.0,0.9999577,20000,2516
739.1862,1.6392254,4.463416,495.866,900.0,0.9999899,20000,2516
720.4868,2.1814241,0.47294605,479.07712,900.0,0.9995775,20000,2516
792.9789,1.555315,2.5710003,508.3705,900.0,0.9999232,20000,2516
727.13904,1.0759436,3.4831698,482.51358,900.0,0.99969304,20000,2516
768.79034,1.9014724,2.8450897,504.40808,900.0,0.9998726,20000,2516
687.7262,0.78954077,2.819572,481.32114,900.0,0.99988276,20000,2516
798.5025,2.3003306,6.004857,532.6519,900.0,0.99513036,20000,2516
803.3222,0.86295235,3.631432,518.06775,900.0,0.99984044,20000,2516
714.2048,0.7554145,4.192128,525.2591,900.0,0.99533176,20000,2516
751.07434,2.2512748,4.1019754,500.11267,900.0,0.99998826,20000,2516
733.2681,2.0670707,6.132168,491.642,900.0,0.9999341,20000,2516
731.82587,0.93648535,5.2743073,497.8169,900.0,0.999886,20000,2516
671.0949,1.2348639,1.1209651,494.06802,900.0,0.99996454,20000,2516
708.4715,1.9497846,1.2898577,501.29974,900.0,0.9999958,20000,2516
724.0149,1.1106634,3.5845168,501.76755,900.0,0.9999807,20000,2516
776.37354,1.4327198,2.1179197,536.3264,900.0,0.99993855,20000,2516
731.2533,2.3106756,2.024772,490.78085,900.0,0.99999285,20000,2516
704.8839,2.1214552,2.983695,482.6114,900.0,0.9999984,20000,2516
726.0055,2.371057,0.51276785,496.36606,900.0,0.9994808,20000,2516
734.9222,1.3410268,2.0546112,491.2391,900.0,0.99999917,20000,2516
708.62317,1.1301638,5.0362453,508.33255,900.0,0.9992168,20000,2516
708.2112,0.70560753,3.1733906,503.22934,900.0,0.99985206,20000,2516
773.98145,2.5813768,5.9868793,545.3349,900.0,0.98245627,20000,2516
706.64886,1.0026497,0.08634511,501.03586,900.0,0.9993598,20000,2516
730.20593,1.5037942,1.2054551,492.83304,900.0,0.9999309,20000,2516
755.0105,1.8080409,3.035925,496.73126,900.0,0.9998348,20000,2516
693.4906,1.8232075,0.8204435,500.1089,900.0,0.9999385,20000,2516
673.8918,1.1105654,4.1461864,494.61942,900.0,0.99999934,20000,2516
765.2462,1.8536841,5.996946,495.51074,900.0,0.9997333,20000,2516
750.3886,0.93488675,5.6172147,515.9896,900.0,0.9996964,20000,2516
706.3154,2.0290408,0.48441395,502.59583,900.0,0.999882,20000,2516
767.61005,2.4538946,5.0288744,504.47095,900.0,0.99995464,20000,2516
670.4301,1.2652614,2.042954,492.20328,900.0,0.9999972,20000,2516
690.60815,1.6054932,5.5565057,465.60928,900.0,0.9985159,20000,2516
739.75476,1.8393903,4.588838,490.2879,900.0,0.9999663,20000,2516
714.62494,1.0526704,4.5239697,476.1547,900.0,0.996337,20000,2516
747.06836,1.6852057,1.3790787,497.92133,900.0,0.9999848,20000,2516
689.7923,1.816374,0.2097619,502.20093,900.0,0.99999076,20000,2516
702.43774,1.4377089,1.0503039,484.32535,900.0,0.9994628,20000,2516
709.5214,1.9296007,4.605287,508.8347,900.0,0.9997711,20000,2516
736.07153,1.377031,3.3633504,496.77866,900.0,0.99990517,20000,2516
686.44336,1.929416,3.107774,489.63983,900.0,0.99973476,20000,2516
676.36115,1.3407731,2.4310205,478.3061,900.0,0.99915284,20000,2516
685.9611,1.112349,0.18477987,499.5717,900.0,0.9999057,20000,2516
753.27747,1.3069814,0.3420859,498.52484,900.0,0.99999964,20000,2516
687.9323,2.4254317,4.793038,496.42194,900.0,0.99938476,20000,2516
681.718,2.0574257,4.2322454,496.61993,900.0,0.99909854,20000,2516
750.83356,1.2351404,4.0820355,498.33826,900.0,0.99998575,20000,2516
753.46924,2.201125,4.6976843,507.11896,900.0,0.9999975,20000,2516
737.9976,2.0052187,6.0162497,498.23352,900.0,0.9994803,20000,2516
672.6863,2.236726,4.681345,471.919,900.0,0.9996088,20000,2516
767.41907,1.958387,2.8524196,511.90463,900.0,0.9999335,20000,2516
679.6641,1.8373957,2.3710115,499.0814,900.0,0.9999545,20000,2516
758.99536,2.269342,5.6365776,503.73013,900.0,0.9998366,20000,2516
734.5048,1.3881902,1.4275147,503.02002,900.0,0.9999647,20000,2516
