ksptot,ksth,ksphi,ksminv,emeas,ksalign,total_num,total_soft_num
783.80884,1.7553359,0.9888426,533.123,875.0,0.99999917,20000,4846
704.1383,1.726266,2.2665217,492.12637,875.0,0.99999994,20000,4846
641.14404,0.8609272,6.067263,499.95685,875.0,0.99927205,20000,4846
735.1428,1.5841619,3.797244,510.107,875.0,0.9999535,20000,4846
652.31757,1.8534232,5.6443014,494.4504,875.0,0.9999839,20000,4846
670.7728,1.3983068,2.3126152,495.2015,875.0,0.99978936,20000,4846
676.19763,1.2168461,3.3694625,497.55746,875.0,0.99982876,20000,4846
749.11273,1.0380322,0.36278167,515.6122,875.0,0.99994814,20000,4846
741.3325,1.8557144,4.774469,503.97067,875.0,0.9999416,20000,4846
712.39026,1.0896683,0.51094127,492.9729,875.0,0.99999356,20000,4846
735.00775,0.8976692,3.7537363,502.09256,875.0,0.9999727,20000,4846
793.6623,0.7418809,0.7548349,524.1172,875.0,0.9994397,20000,4846
771.4919,2.0382335,3.164059,511.17316,875.0,0.9994944,20000,4846
653.597,1.5705733,0.40808156,490.4197,875.0,0.9979237,20000,4846
706.2708,1.4633377,4.655141,493.96436,875.0,0.9999512,20000,4846
718.355,1.8011457,3.5918355,497.7679,875.0,0.9999344,20000,4846
756.8034,1.3619707,4.3100033,512.3076,875.0,0.9997219,20000,4846
698.8474,2.076867,1.3439006,486.85687,875.0,1.0,20000,4846
706.4712,1.1933765,3.1633546,506.7793,875.0,0.99999255,20000,4846
718.0482,1.1840446,2.6429038,499.84094,875.0,0.9998754,20000,4846
727.1233,1.46646,2.0870838,502.60098,875.0,0.9998828,20000,4846
753.22894,2.0692058,0.080390446,510.3846,875.0,0.9996655,20000,4846
723.2647,1.2514827,2.394467,513.2513,875.0,0.99973494,20000,4846
688.463,1.5984807,1.1016607,509.6685,875.0,0.9999403,20000,4846
752.61615,0.6298825,3.6899228,510.4757,875.0,0.9046039,20000,4846
652.2409,2.3751025,1.4593174,489.81116,875.0,0.9990286,20000,4846
671.9246,1.7303679,0.75571984,513.2447,875.0,0.99994296,20000,4846
699.54144,2.0646265,2.1544316,489.99005,875.0,0.9953819,20000,4846
661.963,2.1862597,5.2899942,503.00836,875.0,0.99999934,20000,4846
692.0808,2.1475337,1.976444,508.81613,875.0,0.9993504,20000,4846
729.80206,1.0218897,5.940981,501.86853,875.0,0.9998729,20000,4846
705.2217,2.535623,6.1530466,493.1189,875.0,0.9966085,20000,4846
696.45654,1.8870715,5.453901,489.22894,875.0,0.9999535,20000,4846
744.51276,1.7683436,3.88774,504.04572,875.0,0.9999865,20000,4846
675.9626,1.4562955,1.0545636,503.23788,875.0,0.9998111,20000,4846
651.23474,2.1137621,2.1299522,474.9621,875.0,0.9972361,20000,4846
785.8572,0.81116366,1.4474653,536.6144,875.0,0.9956435,20000,4846
699.5446,1.4811364,5.362552,490.0033,875.0,0.9999913,20000,4846
663.41675,1.9421043,5.122283,497.1698,875.0,0.999996,20000,4846
684.2153,1.5323998,4.457569,501.84674,875.0,0.9999988,20000,4846
662.93164,1.3051881,5.933753,513.9632,875.0,0.99980056,20000,4846
676.0954,1.0346688,5.8272004,493.3972,875.0,0.9999882,20000,4846
666.2459,1.1852874,3.5964742,503.44586,875.0,0.9999383,20000,4846
655.15955,2.3102856,1.9594367,497.07733,875.0,0.99996245,20000,4846
660.11194,1.8445177,4.5407276,498.55255,875.0,0.99999994,20000,4846
710.90625,2.279076,2.04622,489.92377,875.0,0.99978834,20000,4846
702.292,1.8106368,5.464078,493.7722,875.0,0.99997383,20000,4846
651.96625,1.4713117,1.62346,493.40778,875.0,0.99993265,20000,4846
679.5841,1.4060485,3.171838,501.26147,875.0,0.9999526,20000,4846
646.1066,1.1842258,4.90023,478.15765,875.0,0.99988496,20000,4846
