ksptot,ksth,ksphi,ksminv,emeas,ksalign,total_num,total_soft_num
589.1256,1.8364348,3.0275896,495.42538,775.0,0.9992574,20000,10930
587.5174,2.2848823,3.8155735,499.9596,775.0,0.9994567,20000,10930
620.0022,1.2367193,3.9318235,513.67053,775.0,0.9998934,20000,10930
605.8504,1.6706246,4.3169923,502.40872,775.0,0.9999993,20000,10930
578.4805,1.3892621,1.3654776,486.69925,775.0,0.9999895,20000,10930
592.3639,1.8330878,4.5183935,496.53833,775.0,0.9999474,20000,10930
583.78345,1.2626704,1.1516914,495.96283,775.0,0.9998634,20000,10930
575.1046,2.4151237,2.9517977,510.4548,775.0,0.9974816,20000,10930
646.0066,1.9822441,2.9749296,527.7667,775.0,0.99993813,20000,10930
610.87354,1.4839466,0.821218,503.5194,775.0,0.99999976,20000,10930
598.6407,1.6650188,3.8762805,498.6525,775.0,0.99999774,20000,10930
610.6504,1.2308009,6.1756234,508.99768,775.0,0.9999785,20000,10930
604.11127,1.7452316,5.380744,501.73306,775.0,0.99999994,20000,10930
592.82465,1.772416,5.4845777,497.0457,775.0,0.9998903,20000,10930
595.1896,1.703024,3.0447745,498.18652,775.0,0.99999964,20000,10930
612.2459,1.0842856,3.5294716,500.8015,775.0,0.9999777,20000,10930
584.629,1.5641086,5.5961556,465.67035,775.0,0.99541694,20000,10930
595.87976,0.9093387,5.7550254,498.13895,775.0,0.9999874,20000,10930
590.51544,0.771644,2.3092685,492.14014,775.0,0.99984336,20000,10930
534.0778,1.7884165,3.9099638,489.84106,775.0,0.9999234,20000,10930
600.3456,1.584439,4.87313,498.7814,775.0,0.999967,20000,10930
605.0005,1.5263703,1.4392053,500.60733,775.0,0.9999324,20000,10930
591.95465,1.8217803,5.6862903,495.89935,775.0,0.99997276,20000,10930
594.9492,1.9549528,2.367364,496.38193,775.0,0.99999994,20000,10930
602.1778,1.9942148,5.963101,500.65067,775.0,0.999997,20000,10930
549.83606,1.0485942,3.6071863,495.62796,775.0,0.9999487,20000,10930
598.1111,1.3566188,2.248792,498.04303,775.0,0.9992682,20000,10930
605.15814,2.1500063,0.6580046,504.43085,775.0,0.9999998,20000,10930
593.0079,2.0900178,0.13250539,490.64597,775.0,0.9999981,20000,10930
580.5907,1.1046355,3.082384,497.21237,775.0,0.9999481,20000,10930
589.7541,0.800094,0.2750614,494.29663,775.0,0.9999649,20000,10930
571.0886,2.244862,5.9983063,487.20453,775.0,0.9993101,20000,10930
591.55426,1.7114608,2.6330426,496.7938,775.0,0.9998686,20000,10930
602.9445,1.0860356,1.6610341,504.37204,775.0,0.9999745,20000,10930
598.4163,1.5134488,3.8445537,493.28137,775.0,0.9999895,20000,10930
584.0065,0.89492893,5.564019,485.90607,775.0,0.9976699,20000,10930
588.90936,1.3354789,3.2831192,518.9772,775.0,0.99922144,20000,10930
578.0749,1.7568568,3.2850468,491.9153,775.0,0.99993145,20000,10930
619.16113,2.0503807,1.9689072,502.8474,775.0,0.9996248,20000,10930
569.8892,1.603961,2.7083695,471.0925,775.0,0.9977236,20000,10930
551.9267,0.78695107,4.820299,481.695,775.0,0.99949676,20000,10930
608.3125,1.283085,4.266101,507.26352,775.0,0.9999366,20000,10930
601.8546,1.9174013,3.1059198,502.7603,775.0,0.99998087,20000,10930
569.8628,1.4789507,2.6898508,493.98218,775.0,0.99993396,20000,10930
534.1722,1.5024688,1.1608386,494.92126,775.0,0.99933666,20000,10930
601.69025,0.9128792,1.2358391,501.35126,775.0,0.9999937,20000,10930
600.579,1.5972083,5.404612,504.4893,775.0,0.99997365,20000,10930
589.41675,1.8040533,1.13357,505.75494,775.0,0.99999636,20000,10930
564.1418,0.7095942,4.6275253,485.09216,775.0,0.9999748,20000,10930
595.24146,1.6351722,1.5064273,496.42874,775.0,0.99995255,20000,10930
598.6246,1.6377519,2.341288,497.21332,775.0,0.9999989,20000,10930
596.76984,1.0139034,5.1436844,496.187,775.0,0.99999875,20000,10930
596.17554,1.7849214,5.1403832,495.01614,775.0,0.9999976,20000,10930
549.8073,1.0799171,4.365602,471.22626,775.0,0.99972945,20000,10930
583.2917,1.6684812,2.5806298,494.71332,775.0,0.9997481,20000,10930
585.5426,1.6677163,0.2671447,496.86703,775.0,0.9999669,20000,10930
604.71936,1.4943602,0.4836313,503.15152,775.0,0.99997,20000,10930
616.8201,1.2379272,5.47834,506.62253,775.0,0.99986947,20000,10930
585.2674,1.2291445,4.0512934,488.2986,775.0,0.99985784,20000,10930
560.63153,2.0785863,4.9250016,481.74728,775.0,0.99998003,20000,10930
604.1354,2.0283144,0.113346875,499.89917,775.0,0.99819016,20000,10930
537.2894,2.1078315,2.4981472,473.84787,775.0,0.9970988,20000,10930
