ksptot,ksth,ksphi,ksminv,emeas,ksalign,total_num,total_soft_num
562.1136,1.9278883,6.031957,503.11145,737.5,0.9999382,20000,5996
540.17303,1.4989587,6.1364517,496.71344,737.5,0.99999994,20000,5996
551.12573,0.97554165,5.7759204,504.86304,737.5,0.9998775,20000,5996
554.86993,1.5156486,1.9758306,502.3252,737.5,0.9999809,20000,5996
532.56885,1.3208436,3.2209508,493.4861,737.5,0.9999599,20000,5996
528.0421,1.8775479,5.395819,493.32947,737.5,0.9999817,20000,5996
524.4776,2.1162915,5.8039656,489.7626,737.5,0.9999119,20000,5996
564.6226,1.6499621,1.2365763,512.22565,737.5,0.99995327,20000,5996
553.13196,1.2798394,0.11713951,502.21106,737.5,1.0,20000,5996
523.5997,1.524277,1.2646092,483.08508,737.5,0.9987032,20000,5996
554.2911,1.0363054,1.4742029,497.69775,737.5,0.99791217,20000,5996
540.7951,1.7503844,1.1877011,486.02676,737.5,0.9995575,20000,5996
544.95294,1.9119403,2.2040877,498.2694,737.5,0.99999917,20000,5996
541.92285,2.0666883,6.170776,495.52222,737.5,0.99997824,20000,5996
551.36444,0.81455356,3.3402348,497.9807,737.5,0.99990964,20000,5996
555.18445,1.5952884,4.024144,503.17392,737.5,0.99997675,20000,5996
541.13306,1.4758795,0.8310627,499.69128,737.5,0.99934435,20000,5996
565.67926,1.8583605,2.9931242,504.30447,737.5,0.99847984,20000,5996
555.02264,1.899618,5.674136,512.1608,737.5,0.9961372,20000,5996
540.4726,1.2763125,4.289339,493.96664,737.5,0.9999495,20000,5996
552.13806,1.4695928,2.9836564,502.39865,737.5,0.99865013,20000,5996
532.1066,2.370863,1.7287,489.35077,737.5,0.99840534,20000,5996
551.358,2.174939,1.1614289,498.0039,737.5,0.9999355,20000,5996
553.05585,2.1482189,5.4131603,498.2327,737.5,0.99929184,20000,5996
554.14624,1.8157738,5.2006865,501.7471,737.5,0.99999714,20000,5996
498.5805,1.3893805,4.357775,498.10886,737.5,0.9999138,20000,5996
531.73566,1.5427448,3.606163,491.29672,737.5,0.99998796,20000,5996
547.79675,1.8028103,5.1573505,498.31775,737.5,0.999975,20000,5996
501.18805,1.7489066,0.53578204,497.86395,737.5,0.9999913,20000,5996
592.40247,1.5559338,5.308084,520.3424,737.5,0.9999928,20000,5996
531.09143,2.2256675,3.930616,492.91132,737.5,0.99997854,20000,5996
539.643,1.2223523,1.4890068,496.23737,737.5,0.99999434,20000,5996
511.63855,1.5070136,4.599794,486.74326,737.5,0.9973605,20000,5996
564.56085,1.9836435,4.39281,501.41504,737.5,0.99999005,20000,5996
543.6994,1.1227143,2.4363444,500.1008,737.5,0.99982536,20000,5996
524.6033,1.2200661,4.623909,490.7148,737.5,0.99997944,20000,5996
567.80505,1.8321481,4.1997395,506.09213,737.5,0.99994653,20000,5996
543.58813,0.4188774,4.1209874,502.86246,737.5,0.999477,20000,5996
526.8734,0.86269987,2.197791,492.63217,737.5,0.99994636,20000,5996
541.2223,1.7443813,6.065298,496.0789,737.5,0.999989,20000,5996
529.8045,1.9123834,4.81555,501.8238,737.5,0.99999607,20000,5996
569.5344,0.9153951,3.0888834,507.1803,737.5,0.9995245,20000,5996
520.5256,1.2035087,4.3627834,489.06845,737.5,0.9999998,20000,5996
522.4674,1.5428303,1.4198097,490.33475,737.5,0.99999714,20000,5996
532.0313,1.7753657,1.4328429,498.35736,737.5,0.9998704,20000,5996
536.74744,2.28985,1.7858571,494.86383,737.5,0.99637294,20000,5996
561.0375,1.1160108,2.603378,504.50705,737.5,0.99995154,20000,5996
560.6886,1.5444787,3.6520855,504.30652,737.5,0.9999579,20000,5996
572.15704,1.7072021,2.5401814,508.87836,737.5,0.9999943,20000,5996
543.0338,0.7742552,2.6091702,482.56918,737.5,0.98635906,20000,5996
593.5475,2.1619627,5.5176797,519.9391,737.5,0.9429204,20000,5996
559.4338,1.8696666,5.8284545,502.4331,737.5,0.9998608,20000,5996
568.35345,0.9979824,1.140175,511.86023,737.5,0.99968624,20000,5996
578.5479,1.9641768,0.96824306,531.08563,737.5,0.99848276,20000,5996
553.91846,1.5140774,0.1513452,497.33994,737.5,0.99997437,20000,5996
511.6954,1.8497866,1.5080867,501.05765,737.5,0.99999994,20000,5996
541.36884,1.5128882,4.3851376,492.87228,737.5,0.99999446,20000,5996
545.3398,1.0687969,1.229744,479.86563,737.5,0.9905709,20000,5996
529.41113,2.1746697,0.50128055,491.17612,737.5,0.99999076,20000,5996
566.67786,1.266029,0.82371426,507.43002,737.5,0.9987694,20000,5996
542.76715,1.2640506,6.1333723,500.46555,737.5,0.99997807,20000,5996
521.984,1.9913557,3.055157,486.78644,737.5,0.99983686,20000,5996
556.54565,1.6839782,3.2767627,503.09592,737.5,0.9999984,20000,5996
530.85333,1.5041729,3.407562,486.50925,737.5,0.99980456,20000,5996
540.25037,1.8839364,3.5743775,508.94028,737.5,0.9986604,20000,5996
540.3052,1.8305193,2.7484994,495.67935,737.5,0.9999991,20000,5996
547.5677,1.2324438,3.4976728,500.37378,737.5,0.9999865,20000,5996
556.5396,1.7479998,3.6488478,501.58188,737.5,0.9999896,20000,5996
548.4377,2.0583396,0.43158463,496.53662,737.5,0.9999877,20000,5996
533.4786,1.3352239,0.27130374,494.5121,737.5,0.99999976,20000,5996
526.65845,1.4501511,3.3980865,492.22412,737.5,0.9998668,20000,5996
542.2344,1.8098382,1.4317538,498.5859,737.5,0.9999972,20000,5996
529.85864,2.069241,2.7406616,494.30936,737.5,0.9892619,20000,5996
552.1578,0.88420546,5.8131895,498.87378,737.5,0.9981757,20000,5996
540.6782,1.6501265,3.5537817,496.64096,737.5,0.9999932,20000,5996
569.41736,1.0933872,0.5159627,518.1648,737.5,0.9987504,20000,5996
542.5499,1.8092982,1.9347476,494.82617,737.5,0.99711543,20000,5996
582.21436,1.7340086,5.2570715,516.1964,737.5,0.9999738,20000,5996
547.00507,1.2510763,3.861984,493.12488,737.5,0.9998382,20000,5996
515.13617,1.5788867,1.2166572,492.37164,737.5,0.99999976,20000,5996
516.5155,2.0106595,4.250366,478.68073,737.5,0.99933374,20000,5996
552.2019,1.6548868,3.5769284,500.268,737.5,0.9999757,20000,5996
561.3678,1.9307542,4.2095904,504.33585,737.5,0.99999803,20000,5996
548.6119,1.0462682,1.1186765,505.1051,737.5,0.9999411,20000,5996
558.30096,1.9686059,0.74416256,501.7524,737.5,0.99993813,20000,5996
550.3131,1.6457642,1.2123779,506.5916,737.5,0.999406,20000,5996
540.7506,1.1356331,0.84169185,495.88177,737.5,0.9999951,20000,5996
537.0956,1.3073962,2.015072,494.617,737.5,0.9997298,20000,5996
538.7483,1.2236279,3.791351,493.76932,737.5,0.9997904,20000,5996
543.8805,1.3056684,0.5531508,496.6828,737.5,0.99979264,20000,5996
526.57587,2.1476438,2.6059318,495.35098,737.5,0.9992489,20000,5996
545.70667,1.7349558,3.106262,496.40665,737.5,0.99998975,20000,5996
556.02423,1.3144144,5.5985727,503.73364,737.5,0.99988395,20000,5996
576.1962,1.4554305,3.6521578,511.5468,737.5,0.99998444,20000,5996
557.36945,1.2425466,5.628645,505.89014,737.5,0.99999136,20000,5996
533.79047,0.7919991,5.2236676,491.0544,737.5,0.9999497,20000,5996
571.58606,1.0482374,5.9702005,509.66504,737.5,0.9997605,20000,5996
522.03217,1.2400241,1.43595,499.42685,737.5,0.9999798,20000,5996
553.5016,1.4198368,5.881845,504.21918,737.5,0.9998066,20000,5996
520.9676,2.0584743,1.7582697,489.46494,737.5,0.9999779,20000,5996
544.5063,1.5145477,0.07665447,502.11703,737.5,0.9999047,20000,5996
496.59714,2.2076674,6.2623262,481.04865,737.5,0.9998086,20000,5996
542.7515,1.1312226,5.7733808,499.49738,737.5,0.9999669,20000,5996
509.13303,2.0071871,3.0378144,500.4897,737.5,0.9839469,20000,5996
578.9746,2.294103,1.5291526,511.65637,737.5,0.9986047,20000,5996
569.6994,2.2163258,0.8809448,507.92465,737.5,0.9999539,20000,5996
540.7884,1.4984502,0.32141528,503.39587,737.5,0.99993813,20000,5996
546.0029,1.4895462,0.28216243,493.2632,737.5,0.9999708,20000,5996
534.2161,1.376694,0.1620107,493.88712,737.5,0.9999307,20000,5996
542.6242,1.9211543,4.3688974,496.18,737.5,0.998719,20000,5996
538.5079,1.1334053,1.0932401,496.439,737.5,0.9998627,20000,5996
546.0555,2.4741957,6.1656284,491.6184,737.5,0.9999909,20000,5996
528.43665,1.3832805,0.70920587,490.99716,737.5,0.99998635,20000,5996
560.3799,1.649957,4.3252826,500.11923,737.5,0.9999985,20000,5996
547.9059,1.5153252,2.2457864,498.65228,737.5,0.99974835,20000,5996
540.0692,2.011956,5.6250396,493.34448,737.5,0.99981797,20000,5996
562.9067,1.7464616,5.4925947,507.47693,737.5,0.9999981,20000,5996
538.10034,1.8214515,2.065437,497.7516,737.5,0.9999206,20000,5996
567.6038,1.8217995,1.3061407,508.37933,737.5,0.99989223,20000,5996
543.4263,1.8712434,0.2716539,498.59796,737.5,0.99991816,20000,5996
536.0847,1.8384917,1.2049122,491.79108,737.5,0.9999002,20000,5996
546.1472,1.501944,3.0394146,497.41226,737.5,0.99999577,20000,5996
553.98346,1.4493722,5.821056,503.1889,737.5,0.99830747,20000,5996
562.09143,1.0069478,3.563122,504.8614,737.5,0.9999852,20000,5996
587.22064,1.7149622,1.0165098,490.03265,737.5,0.99620146,20000,5996
557.3987,1.7503743,3.0360212,509.76736,737.5,0.9995002,20000,5996
