ksptot,ksth,ksphi,ksminv,emeas,ksalign,total_num,total_soft_num
264.26532,1.2866507,2.7581155,507.03586,562.5,0.9999997,20000,7350
264.80057,1.1744597,3.7480254,506.19522,562.5,0.99963146,20000,7350
252.39583,0.9189974,2.704266,495.6264,562.5,0.9999972,20000,7350
238.24596,1.9053389,1.1352841,437.38104,562.5,0.8117387,20000,7350
261.22226,1.8847991,4.3821697,498.72137,562.5,0.99981755,20000,7350
265.31146,1.8153932,4.149301,502.96063,562.5,0.9991341,20000,7350
251.84616,1.7659076,5.388538,489.5933,562.5,0.99980444,20000,7350
242.32156,1.977422,5.0982547,482.4674,562.5,0.99967444,20000,7350
260.61972,1.8939505,4.053713,496.16864,562.5,0.99987084,20000,7350
269.98175,1.5940069,4.7989135,507.25214,562.5,0.99961627,20000,7350
248.82198,2.021516,4.5236506,487.5225,562.5,0.9999874,20000,7350
267.1751,1.851695,0.7715296,497.5759,562.5,0.9995289,20000,7350
277.83688,1.0499035,2.8037512,512.5522,562.5,0.9993294,20000,7350
250.6375,1.6822411,1.1902319,495.53363,562.5,0.99999946,20000,7350
259.10004,2.0618804,2.1297343,491.17776,562.5,0.9997938,20000,7350
269.16388,1.237267,4.9465265,501.63397,562.5,0.99999404,20000,7350
265.71988,1.0730814,4.494922,500.20935,562.5,0.999922,20000,7350
248.66895,2.2473922,5.3823395,489.32193,562.5,0.9983396,20000,7350
265.89435,0.56886536,5.2367268,498.60742,562.5,0.99819654,20000,7350
252.35306,1.2033826,0.04813592,490.9098,562.5,0.9908526,20000,7350
262.3857,1.4570712,0.5399408,498.9298,562.5,0.999634,20000,7350
277.45773,1.0832735,6.1446757,507.84167,562.5,0.9998357,20000,7350
246.07388,0.76390797,5.330157,484.17966,562.5,0.99996114,20000,7350
268.86563,1.0834209,1.8986866,501.74545,562.5,0.9999454,20000,7350
262.55557,2.1888218,4.987068,495.10098,562.5,0.9999907,20000,7350
240.51085,1.640267,0.2885449,490.79675,562.5,0.99998814,20000,7350
256.63242,1.424766,2.4677286,508.17245,562.5,0.9998604,20000,7350
266.6096,1.9996449,4.4496098,500.38882,562.5,0.9998359,20000,7350
273.87653,1.7299471,0.962424,515.06195,562.5,0.9946628,20000,7350
249.50273,1.6417919,1.7928013,495.85065,562.5,0.99952966,20000,7350
252.9504,1.3604968,0.2605377,492.88092,562.5,0.9999995,20000,7350
261.4739,1.4335649,2.2104425,497.1655,562.5,0.999876,20000,7350
257.00116,0.78170824,0.6220762,501.26584,562.5,0.9996898,20000,7350
259.18646,1.6746533,4.177749,501.01215,562.5,0.99869055,20000,7350
272.491,2.07148,3.6377966,509.29083,562.5,0.99931365,20000,7350
249.09589,0.70146793,0.08672832,499.65323,562.5,0.99967027,20000,7350
263.7872,1.9403801,1.0004973,495.73453,562.5,0.99905694,20000,7350
259.3531,1.9475878,2.5450735,496.75482,562.5,0.9999998,20000,7350
250.832,1.4307306,1.4423665,466.72232,562.5,0.98621583,20000,7350
249.4258,2.7110035,2.7417343,497.09058,562.5,0.99628913,20000,7350
272.0097,0.90685153,0.61073256,506.08484,562.5,0.9990409,20000,7350
256.57874,1.0004609,3.6471786,489.14355,562.5,0.99155414,20000,7350
260.98248,1.571236,3.4889605,502.81247,562.5,0.99558216,20000,7350
282.9537,0.8912548,2.1543334,507.1571,562.5,0.9995184,20000,7350
268.67267,0.9840625,1.001146,499.85666,562.5,0.9996006,20000,7350
266.5828,1.8953581,5.789171,497.22595,562.5,0.9996532,20000,7350
255.95285,2.295687,1.5116339,496.52246,562.5,0.9994431,20000,7350
253.4141,1.3850178,1.4450861,499.26865,562.5,0.99998677,20000,7350
257.17014,1.6087861,3.8218043,495.822,562.5,0.9997733,20000,7350
275.6983,2.6893978,2.5576112,511.70184,562.5,0.9506709,20000,7350
267.478,1.7041847,1.6718814,501.82162,562.5,0.99976146,20000,7350
260.216,2.5466514,2.4778953,495.9081,562.5,0.99974585,20000,7350
264.034,1.5643263,5.0858316,497.1237,562.5,0.9999821,20000,7350
257.85492,2.028508,1.8066502,496.42914,562.5,0.9989968,20000,7350
261.4489,1.5589894,3.066642,501.73816,562.5,0.99938846,20000,7350
261.05652,1.2976941,2.7725775,491.7248,562.5,0.99761903,20000,7350
259.54114,1.2280598,5.1030583,499.99658,562.5,0.9973806,20000,7350
263.62146,1.0566348,1.8902091,509.62027,562.5,0.98738843,20000,7350
262.25107,1.7523907,0.23610504,498.8096,562.5,0.9999817,20000,7350
248.24727,2.1199906,1.322871,488.69772,562.5,0.9999576,20000,7350
255.89348,2.0656872,1.8862373,495.73483,562.5,0.98670524,20000,7350
267.75412,1.8872874,1.632923,504.07773,562.5,0.9998275,20000,7350
276.20786,0.8361099,5.551758,508.26132,562.5,0.9955118,20000,7350
267.7201,1.5720578,3.4891338,506.50888,562.5,0.99999917,20000,7350
260.75052,1.1881646,0.80643225,497.35608,562.5,0.9619104,20000,7350
263.86807,1.3298007,0.031232739,497.77988,562.5,0.9995322,20000,7350
252.28656,2.2681754,4.547297,498.44232,562.5,0.9941319,20000,7350
255.96437,1.5592849,0.112425536,490.5992,562.5,0.9988075,20000,7350
273.09167,1.1622725,0.33010203,517.1715,562.5,0.99551654,20000,7350
247.0082,1.102336,4.145456,492.75848,562.5,0.99983555,20000,7350
270.41788,1.1892222,0.7793454,506.15143,562.5,0.9996327,20000,7350
244.85257,1.026034,4.1662607,485.74472,562.5,0.99932265,20000,7350
256.53183,1.6520897,1.1366968,495.85602,562.5,0.9999365,20000,7350
252.50653,2.2532465,0.77441233,496.32745,562.5,0.99944836,20000,7350
259.4782,1.3074772,0.6149135,485.61646,562.5,0.9934145,20000,7350
237.7545,1.7101645,6.017892,497.9974,562.5,0.9991744,20000,7350
281.51633,2.0676136,2.8885758,517.8533,562.5,0.99971044,20000,7350
267.86697,1.9006226,5.670922,496.96057,562.5,0.9444224,20000,7350
250.71077,1.0297136,0.86080897,495.47925,562.5,0.99999624,20000,7350
266.85092,1.1850636,0.7621147,495.13898,562.5,0.99993604,20000,7350
282.9169,1.2072359,4.53657,513.61743,562.5,0.9999984,20000,7350
264.63904,0.9090574,1.9566579,504.4331,562.5,0.99970704,20000,7350
266.0205,1.9283736,2.2364578,501.93716,562.5,0.9998268,20000,7350
269.6197,1.7199479,5.394597,504.8335,562.5,0.9998776,20000,7350
261.49643,2.167038,3.1619542,493.4396,562.5,0.99999696,20000,7350
274.79044,1.4908439,1.9714417,501.51974,562.5,0.99799705,20000,7350
257.32968,1.10363,5.249413,496.6413,562.5,0.9878621,20000,7350
267.25427,2.0873241,0.94393355,505.30426,562.5,0.99089164,20000,7350
252.69606,1.6717341,2.0989625,494.39078,562.5,0.9475207,20000,7350
263.89413,1.38604,1.8705626,452.76007,562.5,0.95362115,20000,7350
261.51514,2.10922,3.015637,499.82312,562.5,0.9934036,20000,7350
255.00574,1.7655396,3.2192366,491.33118,562.5,0.9993,20000,7350
262.07098,1.461605,1.9249204,498.1801,562.5,0.99809813,20000,7350
267.34177,1.8443232,4.2173266,501.82214,562.5,0.99970096,20000,7350
277.18933,1.5088083,4.3231025,492.793,562.5,0.98404235,20000,7350
251.89182,1.0085522,2.2097356,491.51953,562.5,0.99984884,20000,7350
240.88094,0.6852084,5.3701334,500.67685,562.5,0.9976853,20000,7350
252.62445,1.6409739,4.4812913,491.18378,562.5,0.99998796,20000,7350
264.10147,2.0751216,0.22250806,494.30475,562.5,0.98466486,20000,7350
259.4018,1.2704834,4.706107,494.9021,562.5,0.9999906,20000,7350
259.5954,1.9486187,5.774595,498.90405,562.5,0.99954116,20000,7350
245.69704,1.6177844,5.846073,494.83194,562.5,0.99996424,20000,7350
261.68796,1.1161838,3.1058967,486.02148,562.5,0.999583,20000,7350
261.64902,2.6082413,1.5240704,494.1261,562.5,0.9986502,20000,7350
268.0876,1.1257359,4.3279433,503.20587,562.5,0.9999376,20000,7350
260.12,1.5277369,3.741878,452.42947,562.5,0.95290214,20000,7350
269.23984,1.3240924,1.2103864,510.2329,562.5,0.9998904,20000,7350
277.08252,0.96088076,0.32599613,512.8941,562.5,0.99948233,20000,7350
261.41946,1.4352006,5.4278145,496.43878,562.5,0.9998908,20000,7350
263.88037,1.7082642,2.6568696,499.08102,562.5,0.99993205,20000,7350
269.82495,2.151622,2.5488687,503.43576,562.5,0.99978745,20000,7350
275.92432,2.1973605,4.614986,508.8489,562.5,0.9985287,20000,7350
264.03687,1.0770483,2.7011616,484.4502,562.5,0.9966273,20000,7350
261.57935,1.3938287,3.1568418,476.3135,562.5,0.9999896,20000,7350
257.82352,1.3954756,3.860666,502.67084,562.5,0.99987847,20000,7350
264.51114,1.504285,4.52492,502.25714,562.5,0.9978095,20000,7350
257.31152,1.7091124,0.88467485,497.106,562.5,0.9999996,20000,7350
264.5641,1.7337431,2.0552404,502.40118,562.5,0.99999297,20000,7350
265.9308,1.7795424,5.7135234,498.5956,562.5,0.9999296,20000,7350
262.9085,2.7595816,5.7180066,490.05835,562.5,0.8966193,20000,7350
267.56912,2.0817032,2.1888475,478.506,562.5,0.99920344,20000,7350
263.42462,2.0469036,4.2182407,497.83588,562.5,0.9998681,20000,7350
259.1384,1.7472243,6.1963434,496.57324,562.5,0.9996023,20000,7350
258.31204,2.4961357,0.9099874,514.60596,562.5,0.98826456,20000,7350
262.47668,2.1252742,2.810213,496.82986,562.5,0.99922115,20000,7350
264.71536,1.382383,1.5784359,506.8254,562.5,0.9999977,20000,7350
260.01724,2.0332263,5.5330377,495.16354,562.5,0.9997104,20000,7350
264.7359,1.5689975,2.1030905,496.12473,562.5,0.99997187,20000,7350
275.10864,1.1437457,1.2687029,514.7457,562.5,0.99863213,20000,7350
261.1967,0.98861,5.1251283,496.5167,562.5,0.995405,20000,7350
261.2992,1.6228727,5.825848,494.93948,562.5,0.9996753,20000,7350
268.56204,1.8844153,6.2479873,500.09183,562.5,0.99998385,20000,7350
270.399,1.6619645,6.0903163,502.00922,562.5,0.99998546,20000,7350
270.33362,1.6779591,0.5263369,508.0079,562.5,0.99980956,20000,7350
246.72742,1.6313238,4.9684434,499.46576,562.5,0.99995023,20000,7350
264.52905,1.7351724,5.7081485,496.2643,562.5,0.9998704,20000,7350
257.6388,2.6747942,4.0281234,498.92618,562.5,0.99995697,20000,7350
270.56482,2.0229213,1.0571,502.04404,562.5,0.99974185,20000,7350
249.82333,1.7861753,2.4850128,484.69623,562.5,0.997305,20000,7350
266.21548,1.8782256,2.212236,495.66934,562.5,0.9978745,20000,7350
255.33336,1.4758382,3.3599765,491.5217,562.5,0.99934095,20000,7350
261.96548,1.107075,4.3993,496.53754,562.5,0.99998456,20000,7350
254.60014,1.9746647,4.385476,492.62268,562.5,0.99997383,20000,7350
267.67572,1.7089144,1.6822102,497.3894,562.5,0.9964227,20000,7350
265.74643,0.74172735,1.75192,502.56348,562.5,0.9940682,20000,7350
262.54114,2.1760702,3.0549085,510.2046,562.5,0.99975544,20000,7350
265.26535,0.9927169,2.8115404,496.83185,562.5,0.999808,20000,7350
273.34613,1.8016397,0.8860421,499.8758,562.5,0.99902064,20000,7350
255.93724,1.9711676,0.07484537,492.44754,562.5,0.9994196,20000,7350
262.23462,0.9584608,3.4311266,495.85764,562.5,0.9999577,20000,7350
286.3432,2.6561527,2.2764146,515.93414,562.5,0.8799193,20000,7350
262.74823,1.0525912,1.5119281,499.76672,562.5,0.9979986,20000,7350
260.31955,1.7798657,0.9339794,489.23303,562.5,0.99530876,20000,7350
274.4844,1.6567465,0.8070099,502.27017,562.5,0.97493434,20000,7350
243.5219,1.7380437,0.9853524,502.84113,562.5,0.99998856,20000,7350
255.90105,1.5853081,3.123737,498.15097,562.5,0.99798113,20000,7350
261.78336,1.4111086,4.1284366,498.07083,562.5,0.99978495,20000,7350
262.4756,1.082275,1.9284229,496.34222,562.5,0.9826111,20000,7350
263.3235,1.3443266,2.0739667,497.56702,562.5,0.999511,20000,7350
276.51062,1.8162374,2.7222588,497.53296,562.5,0.9999931,20000,7350
261.92584,2.2042754,5.442917,494.5579,562.5,0.99999994,20000,7350
263.64923,1.5856823,5.510119,497.7142,562.5,0.99993724,20000,7350
284.97458,1.7408643,6.145676,510.46753,562.5,0.97522575,20000,7350
260.84305,1.487078,3.1274993,492.08887,562.5,0.9989054,20000,7350
263.374,0.664996,1.8793758,497.9706,562.5,0.9958798,20000,7350
261.95596,1.2748368,0.86959434,496.96146,562.5,0.9999265,20000,7350
242.57068,2.0219514,0.2963739,498.08746,562.5,0.9999776,20000,7350
256.6607,2.0286725,4.474953,495.0271,562.5,0.9961893,20000,7350
260.29596,1.3958628,0.021448273,496.6192,562.5,0.9997836,20000,7350
271.55304,2.4009728,2.3986897,507.48926,562.5,0.9987765,20000,7350
252.63484,0.7865694,1.7578877,467.1757,562.5,0.90494984,20000,7350
257.2993,1.5061202,5.675355,501.2652,562.5,0.9999928,20000,7350
263.257,1.6889526,3.0405595,500.2279,562.5,0.9999997,20000,7350
284.68732,0.5660769,4.0813894,513.47284,562.5,0.94183487,20000,7350
260.14417,1.2824973,2.8639808,493.51505,562.5,0.9999804,20000,7350
261.78296,1.227702,0.9017336,495.71695,562.5,0.9997224,20000,7350
256.97556,1.2198573,3.8634014,493.03473,562.5,0.99962413,20000,7350
260.36337,0.9500563,5.321494,500.35242,562.5,0.9999921,20000,7350
238.53648,1.300405,5.3199472,470.1408,562.5,0.9964296,20000,7350
264.09763,1.7213253,3.0577126,501.42245,562.5,0.9989058,20000,7350
265.3066,0.92968774,1.5781031,495.4245,562.5,0.9999487,20000,7350
254.62958,1.2545581,5.1557255,490.4408,562.5,0.99993336,20000,7350
276.33694,0.6699988,4.3512406,499.35458,562.5,0.9882512,20000,7350
256.03397,1.609741,1.9271863,496.5374,562.5,0.99966073,20000,7350
241.60158,2.1756887,4.9436855,470.0965,562.5,0.9864223,20000,7350
256.17584,1.6498377,4.624062,496.4616,562.5,0.999931,20000,7350
253.50551,2.4852014,2.504417,491.7492,562.5,0.99928075,20000,7350
265.7905,1.1528864,0.21236631,499.99155,562.5,0.99933594,20000,7350
238.56662,1.9402705,3.813258,501.26538,562.5,0.9999998,20000,7350
252.88548,0.7522581,2.5766878,507.41873,562.5,0.99810714,20000,7350
