,M,S1,S2,f,N,C,Merr,S1err,S2err,ferr,Nerr,Cerr
637.5,496.95000006885647,4.273984518866033,11.479976928296926,0.650000000007624,123.2788912472077,2.7408713677526952,0.08338327992663608,0.19171415927756108,0.8287455781159085,0.030495751534167503,11.38657866341542,3.0133124510443867
641.0,496.9500000000003,4.273999999957703,11.371242648739726,0.6500000000333696,824.0582686263858,38.94037894364494,0.06664548698455519,0.03082462880208059,0.7852061991298207,0.0070129495508061135,30.175145278296156,11.211575225173519
650.0,497.021838246315,4.082000000051702,11.47998833273413,0.6899999999998194,101.544449838038,2.4911720467187815,0.058436632362628416,0.1833854354634421,0.8394889036265898,0.03555041288136068,10.379925967700373,2.9435926371203234
662.5,496.95000000018376,4.273999999985372,11.47999945462753,0.6500003077903003,113.00982892046562,0.00034363899958922417,0.09493623032486198,0.1585080372975023,0.6196607351626016,0.03688833083654325,10.631964023637138,11.946845373501908
675.0,497.0499904141049,4.273999977744656,10.640000102550191,0.65,92.34954391759642,3.655135097404505,0.05598099627326292,0.17604351333380341,0.7716353581422633,0.03788639859464632,9.782455535867761,2.6937430154105044
687.5,496.9553601769504,4.2739999990864845,11.479975360644264,0.6500000472728372,80.44320226018087,7.556732880131422,0.0789207982493565,0.1328190308770485,0.5744786211763886,0.0284620065880562,9.441110110823544,4.0288235806614505
700.0,497.0499999891169,4.273999993684443,11.479936875316564,0.6500000000000142,48.90250245664307,2.0876350986186454,0.07996541664951451,0.18962159947048596,0.5127373323788733,0.036345189161603564,7.3012952715256745,2.448510534246023
712.5,497.04997895089764,4.082000211210357,11.479999996486542,0.6500000142485195,72.99848433690693,2.997386228109633e-07,0.07037557662002314,0.11535221015622854,0.7247224945877022,0.037009154209163286,8.54372944160631,2.5362041093468513
725.0,496.95000000066636,4.082000000073308,10.640000035944336,0.6888413733224336,69.62176197377934,4.420540044157983,0.057915609553191416,0.11896409852293788,0.8387852318990889,0.028039731771862086,8.591963744100376,2.933223777736499
737.5,496.9500000000003,4.2739999780121805,10.850031322511278,0.6500000000000001,65.41796500035169,2.5815796658725243,0.09511024635739318,0.17608330964720098,0.5249005850618227,0.037715705110221376,8.32794811466697,2.551914468701011
750.0,497.05,4.273999992799671,11.479998642297517,0.6500000000082369,111.36850816546252,9.657027699439935,0.09996664730621774,0.15832451009505544,0.6209574954545225,0.024939010840036246,11.675203833583502,5.872670721901896
762.0,496.9500000005879,4.273999969849066,11.479970105121193,0.65,173.7244041214453,3.24775092919527,0.08508719343410576,0.13303556826145568,0.6672982399641176,0.031050316380352716,13.417374298153035,3.0895303367143576
775.0,497.049999999995,4.2739999728971,11.479997979515034,0.6500000000004346,123.32040654355447,15.687183004610027,0.053764100494419154,0.18107382381807247,0.777421364340042,0.03173146217990913,12.000369930637582,6.029336143411585
787.5,496.95000000022117,4.273998882637707,11.479999400388602,0.6500002287214612,226.33511498591386,2.62278940448768,0.09679715917874887,0.1302087452996452,0.5819918979039871,0.008986238335591312,15.534787591190977,4.19145033248386
800.0,497.0499999978517,4.273999869182288,11.479996256964359,0.6500000000000061,252.52167015701653,49.507189780125806,0.07109413324116076,0.03642773439921809,0.14638680129493675,0.004679266710806984,18.09291993361549,11.144601610530184
812.5,496.9500000283861,4.273999999987064,11.47999999664462,0.6500000000000021,385.2691577829409,34.75044697911317,0.08781240189486539,0.11884060194144519,0.5447107033559648,0.005391035007665357,21.12741515416377,9.786837712428554
825.0,497.04999999999984,4.273999829054014,11.47999914466954,0.6500000000291768,285.86777308691916,20.20485232030672,0.0811324444670447,0.14417273409449782,0.5657311029503687,0.008262131807217299,18.003633939842047,7.641244700822585
837.5,496.9500001306511,4.273999999869637,11.47999905457868,0.6500000000000087,142.22577961976512,11.758436310649268,0.05542792116415285,0.13408589983843333,0.6427453770946743,0.024834648359935207,12.976277342205961,6.158712206563416
850.0,497.04999999996534,4.273998413238749,11.353273318335429,0.6500000002404891,71.28381514412641,20.71034306645414,0.08892054490928558,0.15025182159590322,0.44342574018850556,0.037821788884881025,9.719968786673082,6.624937791776864
875.0,497.0499999806226,4.273999999888644,11.479999828553563,0.6500000000272913,91.06784833612159,84.96609268137156,0.09999802461720719,0.16352912390532515,0.5295353101600897,0.034103187924096334,11.947742512439795,11.685620322475224
955.0,497.04999999999995,4.273999999999775,11.47999995965057,0.6500000000000314,112.72623103175339,124.2737681283767,0.09326602514866522,0.130019908540568,0.66305043357782,0.027510862110932566,13.956391182270984,14.329797457094422
980.0,497.0499999971973,4.273994081784538,11.479912492009413,0.6500000252054795,67.9056896663971,79.1121663491574,0.09999126625163512,0.1778579581955162,0.5825718907743545,0.033739719185748474,10.737925818908867,11.24624200133404
